Date/Time,Year,Month,Day,Data Quality,Max Temp (хбC),Max Temp Flag,Min Temp (хбC),Min Temp Flag,Mean Temp (хбC),Mean Temp Flag,Heat Deg Days (хбC),Heat Deg Days Flag,Cool Deg Days (хбC),Cool Deg Days Flag,Total Rain (mm),Total Rain Flag,Total Snow (cm),Total Snow Flag,Total Precip (mm),Total Precip Flag,Snow on Grnd (cm),Snow on Grnd Flag,Dir of Max Gust (10s deg),Dir of Max Gust Flag,Spd of Max Gust (km/h),Spd of Max Gust Flag
2016-01-15,2016,1,15,ха,-11.4,,-24.3,,-17.9,,35.9,,0,,,M,,M,0.9,,9,,36,,32,
2016-01-16,2016,1,16,ха,-24.1,,-34.6,,-29.4,,47.4,,0,,,M,,M,0.2,,7,,29,,33,
2016-01-17,2016,1,17,ха,-20.6,,-29.7,,-25.2,,43.2,,0,,,M,,M,0,,7,,,,<31,
2016-01-18,2016,1,18,ха,-13.6,,-28.3,,-21,,39,,0,,,M,,M,0,,6,,14,,48,
2016-01-19,2016,1,19,ха,-6.2,,-13.9,,-10.1,,28.1,,0,,,M,,M,0,,2,,,,<31,
2016-01-20,2016,1,20,ха,-6.5,,-15.9,,-11.2,,29.2,,0,,,M,,M,0.2,,3,,,,<31,
2016-01-21,2016,1,21,ха,-12.6,,-19.4,,-16,,34,,0,,,M,,M,0.7,,3,,14,,35,
2016-01-22,2016,1,22,ха,-1.2,,-16.5,,-8.9,,26.9,,0,,,M,,M,0,,3,,13,,52,
2016-01-23,2016,1,23,ха,3.5,,-7.7,,-2.1,,20.1,,0,,,M,,M,0,,3,,29,,65,
2016-01-24,2016,1,24,ха,-4.3,,-7.5,,-5.9,,23.9,,0,,,M,,M,0.2,,3,,,,<31,
2016-01-25,2016,1,25,ха,-3.6,,-8.4,,-6,,24,,0,,,M,,M,0.2,,3,,31,,37,
2016-01-26,2016,1,26,ха,-0.3,,-10.9,,-5.6,,23.6,,0,,,M,,M,0,,2,,,,<31,
2016-01-27,2016,1,27,ха,3.2,,-5.5,,-1.2,,19.2,,0,,,M,,M,0,,2,,32,,78,
2016-01-28,2016,1,28,ха,3.4,,-10,,-3.3,,21.3,,0,,,M,,M,0,,0,T,15,,33,
2016-01-29,2016,1,29,ха,4.3,,-2.2,,1.1,,16.9,,0,,,M,,M,0,,0,T,29,,56,
2016-01-30,2016,1,30,ха,3.2,,-9.4,,-3.1,,21.1,,0,,,M,,M,0,,0,T,28,,32,
2016-01-31,2016,1,31,ха,-0.6,,-10.2,,-5.4,,23.4,,0,,,M,,M,0,,0,T,,,<31,
2016-02-01,2016,2,1,ха,-5.7,,-8.7,,-7.2,,25.2,,0,,,M,,M,0.2,,0,T,,,<31,
2016-02-02,2016,2,2,ха,0.1,,-14.1,,-7,,25,,0,,,M,,M,0,,0,T,,,<31,
2016-02-03,2016,2,3,ха,-3.7,,-7.5,,-5.6,,23.6,,0,,,M,,M,0.9,,0,T,30,,37,
2016-02-04,2016,2,4,ха,-4.2,,-13.8,,-9,,27,,0,,,M,,M,0,,0,T,,,<31,
2016-02-05,2016,2,5,ха,3.7,,-14.6,,-5.5,,23.5,,0,,,M,,M,0,,0,T,,,<31,
2016-02-06,2016,2,6,ха,9,,-6.3,,1.4,,16.6,,0,,,M,,M,1.7,,0,T,31,,83,
2016-02-07,2016,2,7,ха,0.9,,-5.5,,-2.3,,20.3,,0,,,M,,M,0,,0,T,33,,87,
2016-02-08,2016,2,8,ха,-1.3,,-10.4,,-5.9,,23.9,,0,,,M,,M,0.2,,0,T,,,<31,
2016-02-09,2016,2,9,ха,-0.8,,-7.2,,-4,,22,,0,,,M,,M,0,,0,T,,,<31,
2016-02-10,2016,2,10,ха,-1.8,,-8.4,,-5.1,,23.1,,0,,,M,,M,0,,0,T,33,,37,
2016-02-11,2016,2,11,ха,-6.3,,-14,,-10.2,,28.2,,0,,,M,,M,0,,0,T,,,<31,
2016-02-12,2016,2,12,ха,-11.2,,-18.9,,-15.1,,33.1,,0,,,M,,M,0.2,,0,T,14,,44,
2016-02-13,2016,2,13,ха,-4.8,,-12.9,,-8.9,,26.9,,0,,,M,,M,0,,0,T,14,,52,
2016-02-14,2016,2,14,ха,4.9,,-6.7,,-0.9,,18.9,,0,,,M,,M,0.2,,0,T,,,<31,
2016-02-15,2016,2,15,ха,2.1,,-8.6,,-3.3,,21.3,,0,,,M,,M,0.2,,0,T,,,<31,
2016-02-16,2016,2,16,ха,0.8,,-5,,-2.1,,20.1,,0,,,M,,M,0,,0,T,,,<31,
2016-02-17,2016,2,17,ха,4.6,,-5.2,,-0.3,,18.3,,0,,,M,,M,0,,0,T,14,,33,
2016-02-18,2016,2,18,ха,0.2,,-1.2,,-0.5,,18.5,,0,,,M,,M,0.9,,0,T,15,,41,
2016-02-19,2016,2,19,ха,4.3,,-5.4,,-0.6,,18.6,,0,,,M,,M,0.2,,0,T,33,,59,
2016-02-20,2016,2,20,ха,-4.1,,-9.6,,-6.9,,24.9,,0,,,M,,M,0.5,,0,T,,,<31,
2016-02-21,2016,2,21,ха,1.4,,-11,,-4.8,,22.8,,0,,,M,,M,0.2,,0,T,26,,32,
2016-02-22,2016,2,22,ха,3.4,,-8.7,,-2.7,,20.7,,0,,,M,,M,0.2,,0,T,31,,43,
2016-02-23,2016,2,23,ха,4,,-8.1,,-2.1,,20.1,,0,,,M,,M,0,,0,T,30,,35,
2016-02-24,2016,2,24,ха,1.2,,-10.8,,-4.8,,22.8,,0,,,M,,M,0,,0,T,28,,46,
2016-02-25,2016,2,25,ха,5.4,,-11.7,,-3.2,,21.2,,0,,,M,,M,0,,,,,,<31,
2016-02-26,2016,2,26,ха,13.2,,-6.6,,3.3,,14.7,,0,,,M,,M,0,,0,T,26,,37,
2016-02-27,2016,2,27,ха,6.2,,-3.9,,1.2,,16.8,,0,,,M,,M,0.5,,0,T,10,,33,
2016-02-28,2016,2,28,ха,8.1,,-15,,-3.5,,21.5,,0,,,M,,M,0,,0,T,29,,63,
2016-02-29,2016,2,29,ха,-8.9,,-18,,-13.5,,31.5,,0,,,M,,M,0.2,,0,T,4,,39,
2016-03-01,2016,3,1,ха,-0.6,,-14.7,,-7.7,,25.7,,0,,,M,,M,0,,0,T,,,<31,
2016-03-02,2016,3,2,ха,0.4,,-8.8,,-4.2,,22.2,,0,,,M,,M,0,,0,T,,,<31,
2016-03-03,2016,3,3,ха,3.2,,-5.4,,-1.1,,19.1,,0,,,M,,M,0,,0,T,18,,43,
2016-03-04,2016,3,4,ха,1.1,,-5.7,,-2.3,,20.3,,0,,,M,,M,0,,0,T,31,,50,
2016-03-05,2016,3,5,ха,17.3,,-4.7,,6.3,,11.7,,0,,,M,,M,0,,0,T,14,,41,
2016-03-06,2016,3,6,ха,13,,-2,,5.5,,12.5,,0,,,M,,M,0,,0,T,12,,50,
2016-03-07,2016,3,7,ха,6,,-2.5,,1.8,,16.2,,0,,,M,,M,3.9,,0,T,11,,46,
2016-03-08,2016,3,8,ха,0.8,,-3.6,,-1.4,,19.4,,0,,,M,,M,0,,0,T,34,,44,
2016-03-09,2016,3,9,ха,1,,-1.5,,-0.3,,18.3,,0,,,M,,M,1.4,,0,T,29,,37,
2016-03-10,2016,3,10,ха,13.8,,-2.1,,5.9,,12.1,,0,,,M,,M,0,,0,T,18,,46,
2016-03-11,2016,3,11,,,,,,,,,,,,,,,,,,,,,,,
2016-03-12,2016,3,12,,,,,,,,,,,,,,,,,,,,,,,
2016-03-13,2016,3,13,,,,,,,,,,,,,,,,,,,,,,,
2016-03-14,2016,3,14,,,,,,,,,,,,,,,,,,,,,,,
2016-03-15,2016,3,15,,,,,,,,,,,,,,,,,,,,,,,
2016-03-16,2016,3,16,,,,,,,,,,,,,,,,,,,,,,,
2016-03-17,2016,3,17,,,,,,,,,,,,,,,,,,,,,,,
2016-03-18,2016,3,18,,,,,,,,,,,,,,,,,,,,,,,
2016-03-19,2016,3,19,,,,,,,,,,,,,,,,,,,,,,,
2016-03-20,2016,3,20,,,,,,,,,,,,,,,,,,,,,,,
2016-03-21,2016,3,21,,,,,,,,,,,,,,,,,,,,,,,
2016-03-22,2016,3,22,,,,,,,,,,,,,,,,,,,,,,,
2016-03-23,2016,3,23,,,,,,,,,,,,,,,,,,,,,,,
2016-03-24,2016,3,24,,,,,,,,,,,,,,,,,,,,,,,
2016-03-25,2016,3,25,,,,,,,,,,,,,,,,,,,,,,,
2016-03-26,2016,3,26,,,,,,,,,,,,,,,,,,,,,,,
2016-03-27,2016,3,27,,,,,,,,,,,,,,,,,,,,,,,
2016-03-28,2016,3,28,,,,,,,,,,,,,,,,,,,,,,,
2016-03-29,2016,3,29,,,,,,,,,,,,,,,,,,,,,,,
2016-03-30,2016,3,30,,,,,,,,,,,,,,,,,,,,,,,
2016-03-31,2016,3,31,,,,,,,,,,,,,,,,,,,,,,,
2016-04-01,2016,4,1,,,,,,,,,,,,,,,,,,,,,,,
2016-04-02,2016,4,2,,,,,,,,,,,,,,,,,,,,,,,
2016-04-03,2016,4,3,,,,,,,,,,,,,,,,,,,,,,,
2016-04-04,2016,4,4,,,,,,,,,,,,,,,,,,,,,,,
2016-04-05,2016,4,5,,,,,,,,,,,,,,,,,,,,,,,
2016-04-06,2016,4,6,,,,,,,,,,,,,,,,,,,,,,,
2016-04-07,2016,4,7,,,,,,,,,,,,,,,,,,,,,,,
2016-04-08,2016,4,8,,,,,,,,,,,,,,,,,,,,,,,
2016-04-09,2016,4,9,,,,,,,,,,,,,,,,,,,,,,,
2016-04-10,2016,4,10,,,,,,,,,,,,,,,,,,,,,,,
2016-04-11,2016,4,11,,,,,,,,,,,,,,,,,,,,,,,
2016-04-12,2016,4,12,,,,,,,,,,,,,,,,,,,,,,,
2016-04-13,2016,4,13,,,,,,,,,,,,,,,,,,,,,,,
2016-04-14,2016,4,14,,,,,,,,,,,,,,,,,,,,,,,
2016-04-15,2016,4,15,,,,,,,,,,,,,,,,,,,,,,,
2016-04-16,2016,4,16,,,,,,,,,,,,,,,,,,,,,,,
2016-04-17,2016,4,17,,,,,,,,,,,,,,,,,,,,,,,
2016-04-18,2016,4,18,,,,,,,,,,,,,,,,,,,,,,,
2016-04-19,2016,4,19,,,,,,,,,,,,,,,,,,,,,,,
2016-04-20,2016,4,20,,,,,,,,,,,,,,,,,,,,,,,
2016-04-21,2016,4,21,,,,,,,,,,,,,,,,,,,,,,,
2016-04-22,2016,4,22,,,,,,,,,,,,,,,,,,,,,,,
2016-04-23,2016,4,23,,,,,,,,,,,,,,,,,,,,,,,
2016-04-24,2016,4,24,,,,,,,,,,,,,,,,,,,,,,,
2016-04-25,2016,4,25,,,,,,,,,,,,,,,,,,,,,,,
2016-04-26,2016,4,26,,,,,,,,,,,,,,,,,,,,,,,
2016-04-27,2016,4,27,,,,,,,,,,,,,,,,,,,,,,,
2016-04-28,2016,4,28,,,,,,,,,,,,,,,,,,,,,,,
2016-04-29,2016,4,29,,,,,,,,,,,,,,,,,,,,,,,
2016-04-30,2016,4,30,,,,,,,,,,,,,,,,,,,,,,,
2016-05-01,2016,5,1,,,,,,,,,,,,,,,,,,,,,,,
2016-05-02,2016,5,2,,,,,,,,,,,,,,,,,,,,,,,
2016-05-03,2016,5,3,,,,,,,,,,,,,,,,,,,,,,,
2016-05-04,2016,5,4,,,,,,,,,,,,,,,,,,,,,,,
2016-05-05,2016,5,5,,,,,,,,,,,,,,,,,,,,,,,
2016-05-06,2016,5,6,,,,,,,,,,,,,,,,,,,,,,,
2016-05-07,2016,5,7,,,,,,,,,,,,,,,,,,,,,,,
2016-05-08,2016,5,8,,,,,,,,,,,,,,,,,,,,,,,
2016-05-09,2016,5,9,,,,,,,,,,,,,,,,,,,,,,,
2016-05-10,2016,5,10,,,,,,,,,,,,,,,,,,,,,,,
2016-05-11,2016,5,11,,,,,,,,,,,,,,,,,,,,,,,
2016-05-12,2016,5,12,,,,,,,,,,,,,,,,,,,,,,,
2016-05-13,2016,5,13,,,,,,,,,,,,,,,,,,,,,,,
2016-05-14,2016,5,14,,,,,,,,,,,,,,,,,,,,,,,
2016-05-15,2016,5,15,,,,,,,,,,,,,,,,,,,,,,,
2016-05-16,2016,5,16,,,,,,,,,,,,,,,,,,,,,,,
2016-05-17,2016,5,17,,,,,,,,,,,,,,,,,,,,,,,
2016-05-18,2016,5,18,,,,,,,,,,,,,,,,,,,,,,,
2016-05-19,2016,5,19,,,,,,,,,,,,,,,,,,,,,,,
2016-05-20,2016,5,20,,,,,,,,,,,,,,,,,,,,,,,
2016-05-21,2016,5,21,,,,,,,,,,,,,,,,,,,,,,,
2016-05-22,2016,5,22,,,,,,,,,,,,,,,,,,,,,,,
2016-05-23,2016,5,23,,,,,,,,,,,,,,,,,,,,,,,
2016-05-24,2016,5,24,,,,,,,,,,,,,,,,,,,,,,,
2016-05-25,2016,5,25,,,,,,,,,,,,,,,,,,,,,,,
2016-05-26,2016,5,26,,,,,,,,,,,,,,,,,,,,,,,
2016-05-27,2016,5,27,,,,,,,,,,,,,,,,,,,,,,,
2016-05-28,2016,5,28,,,,,,,,,,,,,,,,,,,,,,,
2016-05-29,2016,5,29,,,,,,,,,,,,,,,,,,,,,,,
2016-05-30,2016,5,30,,,,,,,,,,,,,,,,,,,,,,,
2016-05-31,2016,5,31,,,,,,,,,,,,,,,,,,,,,,,
2016-06-01,2016,6,1,,,,,,,,,,,,,,,,,,,,,,,
2016-06-02,2016,6,2,,,,,,,,,,,,,,,,,,,,,,,
2016-06-03,2016,6,3,,,,,,,,,,,,,,,,,,,,,,,
2016-06-04,2016,6,4,,,,,,,,,,,,,,,,,,,,,,,
2016-06-05,2016,6,5,,,,,,,,,,,,,,,,,,,,,,,
2016-06-06,2016,6,6,,,,,,,,,,,,,,,,,,,,,,,
2016-06-07,2016,6,7,,,,,,,,,,,,,,,,,,,,,,,
2016-06-08,2016,6,8,,,,,,,,,,,,,,,,,,,,,,,
2016-06-09,2016,6,9,,,,,,,,,,,,,,,,,,,,,,,
2016-06-10,2016,6,10,,,,,,,,,,,,,,,,,,,,,,,
2016-06-11,2016,6,11,,,,,,,,,,,,,,,,,,,,,,,
2016-06-12,2016,6,12,,,,,,,,,,,,,,,,,,,,,,,
2016-06-13,2016,6,13,,,,,,,,,,,,,,,,,,,,,,,
2016-06-14,2016,6,14,,,,,,,,,,,,,,,,,,,,,,,
2016-06-15,2016,6,15,,,,,,,,,,,,,,,,,,,,,,,
2016-06-16,2016,6,16,,,,,,,,,,,,,,,,,,,,,,,
2016-06-17,2016,6,17,,,,,,,,,,,,,,,,,,,,,,,
2016-06-18,2016,6,18,,,,,,,,,,,,,,,,,,,,,,,
2016-06-19,2016,6,19,,,,,,,,,,,,,,,,,,,,,,,
2016-06-20,2016,6,20,,,,,,,,,,,,,,,,,,,,,,,
2016-06-21,2016,6,21,,,,,,,,,,,,,,,,,,,,,,,
2016-06-22,2016,6,22,,,,,,,,,,,,,,,,,,,,,,,
2016-06-23,2016,6,23,,,,,,,,,,,,,,,,,,,,,,,
2016-06-24,2016,6,24,,,,,,,,,,,,,,,,,,,,,,,
2016-06-25,2016,6,25,,,,,,,,,,,,,,,,,,,,,,,
2016-06-26,2016,6,26,,,,,,,,,,,,,,,,,,,,,,,
2016-06-27,2016,6,27,,,,,,,,,,,,,,,,,,,,,,,
2016-06-28,2016,6,28,,,,,,,,,,,,,,,,,,,,,,,
2016-06-29,2016,6,29,,,,,,,,,,,,,,,,,,,,,,,
2016-06-30,2016,6,30,,,,,,,,,,,,,,,,,,,,,,,
2016-07-01,2016,7,1,,,,,,,,,,,,,,,,,,,,,,,
2016-07-02,2016,7,2,,,,,,,,,,,,,,,,,,,,,,,
2016-07-03,2016,7,3,,,,,,,,,,,,,,,,,,,,,,,
2016-07-04,2016,7,4,,,,,,,,,,,,,,,,,,,,,,,
2016-07-05,2016,7,5,,,,,,,,,,,,,,,,,,,,,,,
2016-07-06,2016,7,6,,,,,,,,,,,,,,,,,,,,,,,
2016-07-07,2016,7,7,,,,,,,,,,,,,,,,,,,,,,,
2016-07-08,2016,7,8,,,,,,,,,,,,,,,,,,,,,,,
2016-07-09,2016,7,9,,,,,,,,,,,,,,,,,,,,,,,
2016-07-10,2016,7,10,,,,,,,,,,,,,,,,,,,,,,,
2016-07-11,2016,7,11,,,,,,,,,,,,,,,,,,,,,,,
2016-07-12,2016,7,12,,,,,,,,,,,,,,,,,,,,,,,
2016-07-13,2016,7,13,,,,,,,,,,,,,,,,,,,,,,,
2016-07-14,2016,7,14,,,,,,,,,,,,,,,,,,,,,,,
2016-07-15,2016,7,15,,,,,,,,,,,,,,,,,,,,,,,
2016-07-16,2016,7,16,,,,,,,,,,,,,,,,,,,,,,,
2016-07-17,2016,7,17,,,,,,,,,,,,,,,,,,,,,,,
2016-07-18,2016,7,18,,,,,,,,,,,,,,,,,,,,,,,
2016-07-19,2016,7,19,,,,,,,,,,,,,,,,,,,,,,,
2016-07-20,2016,7,20,,,,,,,,,,,,,,,,,,,,,,,
2016-07-21,2016,7,21,,,,,,,,,,,,,,,,,,,,,,,
2016-07-22,2016,7,22,,,,,,,,,,,,,,,,,,,,,,,
2016-07-23,2016,7,23,,,,,,,,,,,,,,,,,,,,,,,
2016-07-24,2016,7,24,,,,,,,,,,,,,,,,,,,,,,,
2016-07-25,2016,7,25,,,,,,,,,,,,,,,,,,,,,,,
2016-07-26,2016,7,26,,,,,,,,,,,,,,,,,,,,,,,
2016-07-27,2016,7,27,,,,,,,,,,,,,,,,,,,,,,,
2016-07-28,2016,7,28,,,,,,,,,,,,,,,,,,,,,,,
2016-07-29,2016,7,29,,,,,,,,,,,,,,,,,,,,,,,
2016-07-30,2016,7,30,,,,,,,,,,,,,,,,,,,,,,,
2016-07-31,2016,7,31,,,,,,,,,,,,,,,,,,,,,,,
2016-08-01,2016,8,1,,,,,,,,,,,,,,,,,,,,,,,
2016-08-02,2016,8,2,,,,,,,,,,,,,,,,,,,,,,,
2016-08-03,2016,8,3,,,,,,,,,,,,,,,,,,,,,,,
2016-08-04,2016,8,4,,,,,,,,,,,,,,,,,,,,,,,
2016-08-05,2016,8,5,,,,,,,,,,,,,,,,,,,,,,,
2016-08-06,2016,8,6,,,,,,,,,,,,,,,,,,,,,,,
2016-08-07,2016,8,7,,,,,,,,,,,,,,,,,,,,,,,
2016-08-08,2016,8,8,,,,,,,,,,,,,,,,,,,,,,,
2016-08-09,2016,8,9,,,,,,,,,,,,,,,,,,,,,,,
2016-08-10,2016,8,10,,,,,,,,,,,,,,,,,,,,,,,
2016-08-11,2016,8,11,,,,,,,,,,,,,,,,,,,,,,,
2016-08-12,2016,8,12,,,,,,,,,,,,,,,,,,,,,,,
2016-08-13,2016,8,13,,,,,,,,,,,,,,,,,,,,,,,
2016-08-14,2016,8,14,,,,,,,,,,,,,,,,,,,,,,,
2016-08-15,2016,8,15,,,,,,,,,,,,,,,,,,,,,,,
2016-08-16,2016,8,16,,,,,,,,,,,,,,,,,,,,,,,
2016-08-17,2016,8,17,,,,,,,,,,,,,,,,,,,,,,,
2016-08-18,2016,8,18,,,,,,,,,,,,,,,,,,,,,,,
2016-08-19,2016,8,19,,,,,,,,,,,,,,,,,,,,,,,
2016-08-20,2016,8,20,,,,,,,,,,,,,,,,,,,,,,,
2016-08-21,2016,8,21,,,,,,,,,,,,,,,,,,,,,,,
2016-08-22,2016,8,22,,,,,,,,,,,,,,,,,,,,,,,
2016-08-23,2016,8,23,,,,,,,,,,,,,,,,,,,,,,,
2016-08-24,2016,8,24,,,,,,,,,,,,,,,,,,,,,,,
2016-08-25,2016,8,25,,,,,,,,,,,,,,,,,,,,,,,
2016-08-26,2016,8,26,,,,,,,,,,,,,,,,,,,,,,,
2016-08-27,2016,8,27,,,,,,,,,,,,,,,,,,,,,,,
2016-08-28,2016,8,28,,,,,,,,,,,,,,,,,,,,,,,
2016-08-29,2016,8,29,,,,,,,,,,,,,,,,,,,,,,,
2016-08-30,2016,8,30,,,,,,,,,,,,,,,,,,,,,,,
2016-08-31,2016,8,31,,,,,,,,,,,,,,,,,,,,,,,
2016-09-01,2016,9,1,,,,,,,,,,,,,,,,,,,,,,,
2016-09-02,2016,9,2,,,,,,,,,,,,,,,,,,,,,,,
2016-09-03,2016,9,3,,,,,,,,,,,,,,,,,,,,,,,
2016-09-04,2016,9,4,,,,,,,,,,,,,,,,,,,,,,,
2016-09-05,2016,9,5,,,,,,,,,,,,,,,,,,,,,,,
2016-09-06,2016,9,6,,,,,,,,,,,,,,,,,,,,,,,
2016-09-07,2016,9,7,,,,,,,,,,,,,,,,,,,,,,,
2016-09-08,2016,9,8,,,,,,,,,,,,,,,,,,,,,,,
2016-09-09,2016,9,9,,,,,,,,,,,,,,,,,,,,,,,
2016-09-10,2016,9,10,,,,,,,,,,,,,,,,,,,,,,,
2016-09-11,2016,9,11,,,,,,,,,,,,,,,,,,,,,,,
2016-09-12,2016,9,12,,,,,,,,,,,,,,,,,,,,,,,
2016-09-13,2016,9,13,,,,,,,,,,,,,,,,,,,,,,,
2016-09-14,2016,9,14,,,,,,,,,,,,,,,,,,,,,,,
2016-09-15,2016,9,15,,,,,,,,,,,,,,,,,,,,,,,
2016-09-16,2016,9,16,,,,,,,,,,,,,,,,,,,,,,,
2016-09-17,2016,9,17,,,,,,,,,,,,,,,,,,,,,,,
2016-09-18,2016,9,18,,,,,,,,,,,,,,,,,,,,,,,
2016-09-19,2016,9,19,,,,,,,,,,,,,,,,,,,,,,,
2016-09-20,2016,9,20,,,,,,,,,,,,,,,,,,,,,,,
2016-09-21,2016,9,21,,,,,,,,,,,,,,,,,,,,,,,
2016-09-22,2016,9,22,,,,,,,,,,,,,,,,,,,,,,,
2016-09-23,2016,9,23,,,,,,,,,,,,,,,,,,,,,,,
2016-09-24,2016,9,24,,,,,,,,,,,,,,,,,,,,,,,
2016-09-25,2016,9,25,,,,,,,,,,,,,,,,,,,,,,,
2016-09-26,2016,9,26,,,,,,,,,,,,,,,,,,,,,,,
2016-09-27,2016,9,27,,,,,,,,,,,,,,,,,,,,,,,
2016-09-28,2016,9,28,,,,,,,,,,,,,,,,,,,,,,,
2016-09-29,2016,9,29,,,,,,,,,,,,,,,,,,,,,,,
2016-09-30,2016,9,30,,,,,,,,,,,,,,,,,,,,,,,
2016-10-01,2016,10,1,,,,,,,,,,,,,,,,,,,,,,,
2016-10-02,2016,10,2,,,,,,,,,,,,,,,,,,,,,,,
2016-10-03,2016,10,3,,,,,,,,,,,,,,,,,,,,,,,
2016-10-04,2016,10,4,,,,,,,,,,,,,,,,,,,,,,,
2016-10-05,2016,10,5,,,,,,,,,,,,,,,,,,,,,,,
2016-10-06,2016,10,6,,,,,,,,,,,,,,,,,,,,,,,
2016-10-07,2016,10,7,,,,,,,,,,,,,,,,,,,,,,,
2016-10-08,2016,10,8,,,,,,,,,,,,,,,,,,,,,,,
2016-10-09,2016,10,9,,,,,,,,,,,,,,,,,,,,,,,
2016-10-10,2016,10,10,,,,,,,,,,,,,,,,,,,,,,,
2016-10-11,2016,10,11,,,,,,,,,,,,,,,,,,,,,,,
2016-10-12,2016,10,12,,,,,,,,,,,,,,,,,,,,,,,
2016-10-13,2016,10,13,,,,,,,,,,,,,,,,,,,,,,,
2016-10-14,2016,10,14,,,,,,,,,,,,,,,,,,,,,,,
2016-10-15,2016,10,15,,,,,,,,,,,,,,,,,,,,,,,
2016-10-16,2016,10,16,,,,,,,,,,,,,,,,,,,,,,,
2016-10-17,2016,10,17,,,,,,,,,,,,,,,,,,,,,,,
2016-10-18,2016,10,18,,,,,,,,,,,,,,,,,,,,,,,
2016-10-19,2016,10,19,,,,,,,,,,,,,,,,,,,,,,,
2016-10-20,2016,10,20,,,,,,,,,,,,,,,,,,,,,,,
2016-10-21,2016,10,21,,,,,,,,,,,,,,,,,,,,,,,
2016-10-22,2016,10,22,,,,,,,,,,,,,,,,,,,,,,,
2016-10-23,2016,10,23,,,,,,,,,,,,,,,,,,,,,,,
2016-10-24,2016,10,24,,,,,,,,,,,,,,,,,,,,,,,
2016-10-25,2016,10,25,,,,,,,,,,,,,,,,,,,,,,,
2016-10-26,2016,10,26,,,,,,,,,,,,,,,,,,,,,,,
2016-10-27,2016,10,27,,,,,,,,,,,,,,,,,,,,,,,
2016-10-28,2016,10,28,,,,,,,,,,,,,,,,,,,,,,,
2016-10-29,2016,10,29,,,,,,,,,,,,,,,,,,,,,,,
2016-10-30,2016,10,30,,,,,,,,,,,,,,,,,,,,,,,
2016-10-31,2016,10,31,,,,,,,,,,,,,,,,,,,,,,,
2016-11-01,2016,11,1,,,,,,,,,,,,,,,,,,,,,,,
2016-11-02,2016,11,2,,,,,,,,,,,,,,,,,,,,,,,
2016-11-03,2016,11,3,,,,,,,,,,,,,,,,,,,,,,,
2016-11-04,2016,11,4,,,,,,,,,,,,,,,,,,,,,,,
2016-11-05,2016,11,5,,,,,,,,,,,,,,,,,,,,,,,
2016-11-06,2016,11,6,,,,,,,,,,,,,,,,,,,,,,,
2016-11-07,2016,11,7,,,,,,,,,,,,,,,,,,,,,,,
2016-11-08,2016,11,8,,,,,,,,,,,,,,,,,,,,,,,
2016-11-09,2016,11,9,,,,,,,,,,,,,,,,,,,,,,,
2016-11-10,2016,11,10,,,,,,,,,,,,,,,,,,,,,,,
2016-11-11,2016,11,11,,,,,,,,,,,,,,,,,,,,,,,
2016-11-12,2016,11,12,,,,,,,,,,,,,,,,,,,,,,,
2016-11-13,2016,11,13,,,,,,,,,,,,,,,,,,,,,,,
2016-11-14,2016,11,14,,,,,,,,,,,,,,,,,,,,,,,
