Date/Time,Year,Month,Day,Data Quality,Max Temp (хбC),Max Temp Flag,Min Temp (хбC),Min Temp Flag,Mean Temp (хбC),Mean Temp Flag,Heat Deg Days (хбC),Heat Deg Days Flag,Cool Deg Days (хбC),Cool Deg Days Flag,Total Rain (mm),Total Rain Flag,Total Snow (cm),Total Snow Flag,Total Precip (mm),Total Precip Flag,Snow on Grnd (cm),Snow on Grnd Flag,Dir of Max Gust (10s deg),Dir of Max Gust Flag,Spd of Max Gust (km/h),Spd of Max Gust Flag
2011-01-01,2011,1,1,ха,-7,,-10.7,,-8.9,,26.9,,0,,,M,,M,0,,21,,18,,33,
2011-01-02,2011,1,2,ха,0.1,,-7.3,,-3.6,,21.6,,0,,,M,,M,0,,20,,13,,78,
2011-01-03,2011,1,3,ха,0.9,,0,,0.5,,17.5,,0,,,M,,M,6.9,,18,,15,,54,
2011-01-04,2011,1,4,ха,0.6,,-0.4,,0.1,,17.9,,0,,,M,,M,2.5,,18,,14,,32,
2011-01-05,2011,1,5,ха,1.4,,-2.2,,-0.4,,18.4,,0,,,M,,M,1.4,,17,,,,<31,
2011-01-06,2011,1,6,ха,2.2,,-3.8,,-0.8,,18.8,,0,,,M,,M,0,,17,,,,<31,
2011-01-07,2011,1,7,ха,-0.2,,-7.1,,-3.7,,21.7,,0,,,M,,M,0,,16,,5,,39,
2011-01-08,2011,1,8,ха,-4.7,,-9.5,,-7.1,,25.1,,0,,,M,,M,0,,16,,9,,35,
2011-01-09,2011,1,9,ха,-8.7,,-18,,-13.4,,31.4,,0,,,M,,M,0,,16,,32,,44,
2011-01-10,2011,1,10,ха,-13.1,,-20,,-16.6,,34.6,,0,,,M,,M,0,,16,,34,,48,
2011-01-11,2011,1,11,ха,-18.6,,-22.4,,-20.5,,38.5,,0,,,M,,M,0,,16,,34,,35,
2011-01-12,2011,1,12,ха,-17.2,,-22.2,,-19.7,,37.7,,0,,,M,,M,0,,16,,33,,41,
2011-01-13,2011,1,13,ха,-12.9,,-20.4,,-16.7,,34.7,,0,,,M,,M,0,,16,,35,,35,
2011-01-14,2011,1,14,ха,-13.4,,-18.4,,-15.9,,33.9,,0,,,M,,M,0,,16,,34,,44,
2011-01-15,2011,1,15,ха,-12.9,,-18.3,,-15.6,,33.6,,0,,,M,,M,0,,16,,25,,44,
2011-01-16,2011,1,16,ха,-12.4,,-14.5,,-13.5,,31.5,,0,,,M,,M,0,,16,,23,,35,
2011-01-17,2011,1,17,ха,-13.9,,-21.8,,-17.9,,35.9,,0,,,M,,M,0,,16,,,,<31,
2011-01-18,2011,1,18,ха,-16.5,,-25.9,,-21.2,,39.2,,0,,,M,,M,0,,16,,,,<31,
2011-01-19,2011,1,19,ха,-24.2,,-27.9,,-26.1,,44.1,,0,,,M,,M,0,,16,,,,<31,
2011-01-20,2011,1,20,ха,-15.8,,-26.9,,-21.4,,39.4,,0,,,M,,M,0,,16,,,,<31,
2011-01-21,2011,1,21,ха,-16.7,,-22.5,,-19.6,,37.6,,0,,,M,,M,0,,16,,,,<31,
2011-01-22,2011,1,22,ха,-10.8,,-21.6,,-16.2,,34.2,,0,,,M,,M,0,,17,,5,,41,
2011-01-23,2011,1,23,ха,-11.4,,-26.9,,-19.2,,37.2,,0,,,M,,M,11.3,,16,,33,,95,
2011-01-24,2011,1,24,ха,-26.9,,-31,,-29,,47,,0,,,M,,M,0,,16,,32,,57,
2011-01-25,2011,1,25,ха,-24.7,,-31.1,,-27.9,,45.9,,0,,,M,,M,0.2,,16,,31,,61,
2011-01-26,2011,1,26,ха,-21.5,,-30.3,,-25.9,,43.9,,0,,,M,,M,0.2,,16,,,,<31,
2011-01-27,2011,1,27,ха,-20.8,,-30.7,,-25.8,,43.8,,0,,,M,,M,0.2,,16,,33,,43,
2011-01-28,2011,1,28,ха,-24.3,,-31,,-27.7,,45.7,,0,,,M,,M,1.7,,16,,,,<31,
2011-01-29,2011,1,29,ха,-21.9,,-34,,-28,,46,,0,,,M,,M,0.5,,16,,33,,43,
2011-01-30,2011,1,30,ха,-25.8,,-30.8,,-28.3,,46.3,,0,,,M,,M,0.4,,16,,,,<31,
2011-01-31,2011,1,31,ха,-28.1,,-36.3,,-32.2,,50.2,,0,,,M,,M,1.5,,16,,,,<31,
2011-02-01,2011,2,1,ха,-28,,-32.6,,-30.3,,48.3,,0,,,M,,M,2.2,,16,,,,<31,
2011-02-02,2011,2,2,ха,-27.3,,-33.3,,-30.3,,48.3,,0,,,M,,M,0.2,,16,,,,<31,
2011-02-03,2011,2,3,ха,-21.4,,-33.4,,-27.4,,45.4,,0,,,M,,M,2.8,,16,,,,<31,
2011-02-04,2011,2,4,ха,-16.5,,-22.1,,-19.3,,37.3,,0,,,M,,M,7.6,,19,,,,<31,
2011-02-05,2011,2,5,ха,-17.2,,-26.4,,-21.8,,39.8,,0,,,M,,M,1,,21,,,,<31,
2011-02-06,2011,2,6,ха,-26.4,,-34.7,,-30.6,,48.6,,0,,,M,,M,0.6,,16,,,,<31,
2011-02-07,2011,2,7,ха,-32.2,,-35.6,,-33.9,,51.9,,0,,,M,,M,0.9,,25,,,,<31,
2011-02-08,2011,2,8,ха,-28.3,,-34.1,,-31.2,,49.2,,0,,,M,,M,3.3,,25,,,,<31,
2011-02-09,2011,2,9,ха,-29.1,,-35.1,,-32.1,,50.1,,0,,,M,,M,4.6,,25,,,,<31,
2011-02-10,2011,2,10,ха,-29.3,,-37.8,,-33.6,,51.6,,0,,,M,,M,2.3,,24,,,,<31,
2011-02-11,2011,2,11,ха,-33.5,,-38.6,,-36.1,,54.1,,0,,,M,,M,0,,25,,,,<31,
