Date/Time,Year,Month,Day,Data Quality,Max Temp (хбC),Max Temp Flag,Min Temp (хбC),Min Temp Flag,Mean Temp (хбC),Mean Temp Flag,Heat Deg Days (хбC),Heat Deg Days Flag,Cool Deg Days (хбC),Cool Deg Days Flag,Total Rain (mm),Total Rain Flag,Total Snow (cm),Total Snow Flag,Total Precip (mm),Total Precip Flag,Snow on Grnd (cm),Snow on Grnd Flag,Dir of Max Gust (10s deg),Dir of Max Gust Flag,Spd of Max Gust (km/h),Spd of Max Gust Flag
2009-01-01,2009,1,1,ха,-11.1,,-19.1,,-15.1,,33.1,,0,,,M,,M,0,,,,32,,37,
2009-01-02,2009,1,2,ха,-15.7,,-26.3,,-21,,39,,0,,,M,,M,0.2,,,,29,,48,
2009-01-03,2009,1,3,ха,-21.8,,-25.9,,-23.9,,41.9,,0,,,M,,M,0.2,,,,28,,65,
2009-01-04,2009,1,4,ха,-18.5,,-23.2,,-20.9,,38.9,,0,,,M,,M,0,,,,35,,46,
2009-01-05,2009,1,5,ха,-4.3,,-23.5,,-13.9,,31.9,,0,,,M,,M,0,,,,,,<31,
2009-01-06,2009,1,6,ха,-3.6,,-13.7,,-8.7,,26.7,,0,,,M,,M,0,,,,31,,37,
2009-01-07,2009,1,7,ха,-3.5,,-19.6,,-11.6,,29.6,,0,,,M,,M,0,,,,9,,32,
2009-01-08,2009,1,8,ха,-16.2,,-28,,-22.1,,40.1,,0,,,M,,M,0,,,,30,,50,
2009-01-09,2009,1,9,ха,-24.4,,-28.5,,-26.5,,44.5,,0,,,M,,M,0,,,,32,,54,
2009-01-10,2009,1,10,ха,-24.9,,-30,,-27.5,,45.5,,0,,,M,,M,0.2,,,,33,,39,
2009-01-11,2009,1,11,ха,-21.9,,-26.9,,-24.4,,42.4,,0,,,M,,M,0,,,,,,<31,
2009-01-12,2009,1,12,ха,-23.8,,-28.5,,-26.2,,44.2,,0,,,M,,M,0,,,,,,<31,
2009-01-13,2009,1,13,ха,-25.3,,-30.6,,-28,,46,,0,,,M,,M,0,,,,,,<31,
2009-01-14,2009,1,14,ха,-27.4,,-36.4,,-31.9,,49.9,,0,,,M,,M,0.2,,,,,,<31,
2009-01-15,2009,1,15,ха,-15.8,,-33.7,,-24.8,,42.8,,0,,,M,,M,0.2,,,,23,,46,
2009-01-16,2009,1,16,ха,-18,,-29.9,,-24,,42,,0,,,M,,M,0,,,,25,,46,
2009-01-17,2009,1,17,ха,-25.8,,-33.8,,-29.8,,47.8,,0,,,M,,M,0,,,,28,,33,
2009-01-18,2009,1,18,ха,-20,,-32.4,,-26.2,,44.2,,0,,,M,,M,0.4,,,,28,,37,
2009-01-19,2009,1,19,ха,-29.4,,-35,,-32.2,,50.2,,0,,,M,,M,0,,,,,,<31,
2009-01-20,2009,1,20,ха,-30,,-35.6,,-32.8,,50.8,,0,,,M,,M,0,,,,,,<31,
2009-01-21,2009,1,21,ха,-22.9,,-35.5,,-29.2,,47.2,,0,,,M,,M,0,,,,33,,48,
2009-01-22,2009,1,22,ха,-27.3,,-30.3,,-28.8,,46.8,,0,,,M,,M,0,,,,31,,54,
2009-01-23,2009,1,23,ха,-24.7,,-28.6,,-26.7,,44.7,,0,,,M,,M,0,,,,31,,48,
2009-01-24,2009,1,24,ха,-21.2,,-26.7,,-24,,42,,0,,,M,,M,0,,,,32,,33,
2009-01-25,2009,1,25,ха,-20,,-26.1,,-23.1,,41.1,,0,,,M,,M,0,,,,28,,44,
2009-01-26,2009,1,26,ха,-19,,-22.9,,-21,,39,,0,,,M,,M,0.2,,,,32,,41,
2009-01-27,2009,1,27,ха,-21.6,,-27,,-24.3,,42.3,,0,,,M,,M,0,,,,17,,43,
2009-01-28,2009,1,28,ха,-24.2,,-27.6,,-25.9,,43.9,,0,,,M,,M,0,,,,,,<31,
2009-01-29,2009,1,29,ха,-23.2,,-28.5,,-25.9,,43.9,,0,,,M,,M,0,,,,,,<31,
2009-01-30,2009,1,30,ха,-23.3,,-32.3,,-27.8,,45.8,,0,,,M,,M,0,,,,,,<31,
2009-01-31,2009,1,31,ха,-26.3,,-32.5,,-29.4,,47.4,,0,,,M,,M,0,,,,,,<31,
2009-02-01,2009,2,1,ха,-19,,-29.2,,-24.1,,42.1,,0,,,M,,M,0.4,,,,,,<31,
2009-02-02,2009,2,2,ха,-10,,-21.9,,-16,,34,,0,,,M,,M,0,,,,3,,32,
2009-02-03,2009,2,3,ха,-17.7,,-23.6,,-20.7,,38.7,,0,,,M,,M,0,,,,32,,50,
2009-02-04,2009,2,4,ха,-19.6,,-23.2,,-21.4,,39.4,,0,,,M,,M,0.2,,,,33,,44,
2009-02-05,2009,2,5,ха,-21.4,,-28.3,,-24.9,,42.9,,0,,,M,,M,0,,,,31,,41,
2009-02-06,2009,2,6,ха,-24,,-29.5,,-26.8,,44.8,,0,,,M,,M,0,,,,19,,33,
2009-02-07,2009,2,7,ха,-21.4,,-31,,-26.2,,44.2,,0,,,M,,M,0.2,,,,,,<31,
2009-02-08,2009,2,8,ха,-22.8,,-36.8,,-29.8,,47.8,,0,,,M,,M,0.4,,,,,,<31,
2009-02-09,2009,2,9,ха,-28.7,,-37.3,,-33,,51,,0,,,M,,M,0,,,,,,<31,
2009-02-10,2009,2,10,ха,-19.7,,-29.5,,-24.6,,42.6,,0,,,M,,M,3.8,,,,30,,44,
2009-02-11,2009,2,11,ха,-16.7,,-22,,-19.4,,37.4,,0,,,M,,M,2.5,,,,,,<31,
2009-02-12,2009,2,12,ха,-17.7,,-24.7,,-21.2,,39.2,,0,,,M,,M,0,,,,34,,56,
2009-02-13,2009,2,13,ха,-23,,-26.5,,-24.8,,42.8,,0,,,M,,M,0.2,,,,33,,52,
2009-02-14,2009,2,14,ха,-19.7,,-27.8,,-23.8,,41.8,,0,,,M,,M,0,,,,34,,35,
2009-02-15,2009,2,15,ха,-18.1,,-29.5,,-23.8,,41.8,,0,,,M,,M,0,,,,22,,33,
2009-02-16,2009,2,16,ха,-16,,-32.4,,-24.2,,42.2,,0,,,M,,M,0.2,,,,26,,35,
2009-02-17,2009,2,17,ха,-21.8,,-33.8,,-27.8,,45.8,,0,,,M,,M,1.8,,,,34,,35,
2009-02-18,2009,2,18,ха,-26.9,,-33.7,,-30.3,,48.3,,0,,,M,,M,0.2,,,,16,,35,
2009-02-19,2009,2,19,ха,-27.7,,-35.9,,-31.8,,49.8,,0,,,M,,M,0,,,,,,<31,
2009-02-20,2009,2,20,ха,-29,,-37.9,,-33.5,,51.5,,0,,,M,,M,0,,,,,,<31,
2009-02-21,2009,2,21,ха,-20.4,,-32.4,,-26.4,,44.4,,0,,,M,,M,0,,,,,,<31,
2009-02-22,2009,2,22,ха,-16.5,,-25.1,,-20.8,,38.8,,0,,,M,,M,0,,,,,,<31,
2009-02-23,2009,2,23,ха,-14.6,,-20.5,,-17.6,,35.6,,0,,,M,,M,3,,,,,,<31,
2009-02-24,2009,2,24,ха,-19.7,,-32.4,,-26.1,,44.1,,0,,,M,,M,0.2,,,,,,<31,
2009-02-25,2009,2,25,ха,-18.9,,-30.5,,-24.7,,42.7,,0,,,M,,M,0.4,,,,,,<31,
2009-02-26,2009,2,26,ха,-17.2,,-21.6,,-19.4,,37.4,,0,,,M,,M,1,,,,,,<31,
2009-02-27,2009,2,27,ха,-19.8,,-31,,-25.4,,43.4,,0,,,M,,M,0.2,,,,30,,41,
2009-02-28,2009,2,28,ха,-22.8,,-30.9,,-26.9,,44.9,,0,,,M,,M,0,,,,28,,41,
2009-03-01,2009,3,1,ха,-22.2,,-28.7,,-25.5,,43.5,,0,,,M,,M,0,,,,28,,32,
2009-03-02,2009,3,2,ха,-26,,-34.6,,-30.3,,48.3,,0,,,M,,M,0,,,,,,<31,
2009-03-03,2009,3,3,ха,-25.5,,-35,,-30.3,,48.3,,0,,,M,,M,0,,,,,,<31,
2009-03-04,2009,3,4,ха,-28.2,,-34,,-31.1,,49.1,,0,,,M,,M,0,,,,13,,32,
2009-03-05,2009,3,5,ха,-24.2,,-34,,-29.1,,47.1,,0,,,M,,M,0,,,,,,<31,
2009-03-06,2009,3,6,ха,-19.3,,-32.4,,-25.9,,43.9,,0,,,M,,M,0,,,,,,<31,
2009-03-07,2009,3,7,ха,-15.3,,-24.9,,-20.1,,38.1,,0,,,M,,M,0,,,,31,,35,
2009-03-08,2009,3,8,ха,-20.5,,-31.8,,-26.2,,44.2,,0,,,M,,M,0,,,,31,,46,
2009-03-09,2009,3,9,ха,-24.5,,-32.9,,-28.7,,46.7,,0,,,M,,M,0,,,,,,<31,
2009-03-10,2009,3,10,ха,-21.7,,-32.6,,-27.2,,45.2,,0,,,M,,M,0,,,,,,<31,
2009-03-11,2009,3,11,ха,-16,,-27.2,,-21.6,,39.6,,0,,,M,,M,0,,,,,,<31,
2009-03-12,2009,3,12,ха,-12.1,,-18,,-15.1,,33.1,,0,,,M,,M,0,,,,9,,37,
2009-03-13,2009,3,13,ха,-9.8,,-13.3,,-11.6,,29.6,,0,,,M,,M,0.2,,,,6,,50,
2009-03-14,2009,3,14,ха,-7.5,,-22.9,,-15.2,,33.2,,0,,,M,,M,0,,,,33,,39,
2009-03-15,2009,3,15,ха,-18.3,,-24.1,,-21.2,,39.2,,0,,,M,,M,0,,,,27,,57,
2009-03-16,2009,3,16,ха,-17.2,,-25.9,,-21.6,,39.6,,0,,,M,,M,0,,,,33,,32,
2009-03-17,2009,3,17,ха,-20.7,,-26.1,,-23.4,,41.4,,0,,,M,,M,0,,,,32,,32,
2009-03-18,2009,3,18,ха,-13,,-28.5,,-20.8,,38.8,,0,,,M,,M,4.4,,,,,,<31,
2009-03-19,2009,3,19,ха,-9.7,,-21.2,,-15.5,,33.5,,0,,,M,,M,0,,,,8,,35,
2009-03-20,2009,3,20,ха,-6.7,,-18.8,,-12.8,,30.8,,0,,,M,,M,0,,,,32,,33,
2009-03-21,2009,3,21,ха,-12,,-22.1,,-17.1,,35.1,,0,,,M,,M,0,,,,32,,41,
2009-03-22,2009,3,22,ха,-21.8,,-27.8,,-24.8,,42.8,,0,,,M,,M,0,,,,31,,39,
2009-03-23,2009,3,23,ха,-17.8,,-29.3,,-23.6,,41.6,,0,,,M,,M,0,,,,23,,32,
2009-03-24,2009,3,24,ха,-9.5,,-19.1,,-14.3,,32.3,,0,,,M,,M,3.1,,,,12,,41,
2009-03-25,2009,3,25,ха,-9.9,,-19.1,,-14.5,,32.5,,0,,,M,,M,0.4,,,,33,,46,
2009-03-26,2009,3,26,ха,-12.2,,-27.4,,-19.8,,37.8,,0,,,M,,M,0.4,,,,31,,41,
2009-03-27,2009,3,27,ха,-23.7,,-30.6,,-27.2,,45.2,,0,,,M,,M,0.2,,,,27,,37,
2009-03-28,2009,3,28,ха,-15.4,,-30.2,,-22.8,,40.8,,0,,,M,,M,0,,,,,,<31,
