Date/Time,Year,Month,Day,Data Quality,Max Temp (хбC),Max Temp Flag,Min Temp (хбC),Min Temp Flag,Mean Temp (хбC),Mean Temp Flag,Heat Deg Days (хбC),Heat Deg Days Flag,Cool Deg Days (хбC),Cool Deg Days Flag,Total Rain (mm),Total Rain Flag,Total Snow (cm),Total Snow Flag,Total Precip (mm),Total Precip Flag,Snow on Grnd (cm),Snow on Grnd Flag,Dir of Max Gust (10s deg),Dir of Max Gust Flag,Spd of Max Gust (km/h),Spd of Max Gust Flag
2008-01-01,2008,1,1,ха,-25.1,,-36.9,,-31,,49,,0,,,M,,M,0.4,,14,,,,<31,
2008-01-02,2008,1,2,ха,-20.3,,-28.6,,-24.5,,42.5,,0,,,M,,M,1,,15,,33,,39,
2008-01-03,2008,1,3,ха,-28.6,,-37.4,,-33,,51,,0,,,M,,M,0,,15,,35,,39,
2008-01-04,2008,1,4,ха,-29.4,,-34.1,,-31.8,,49.8,,0,,,M,,M,0.3,,15,,36,,61,
2008-01-05,2008,1,5,ха,-30.3,,-33.3,,-31.8,,49.8,,0,,,M,,M,0,,15,,34,,50,
2008-01-06,2008,1,6,ха,-32,,-38.2,,-35.1,,53.1,,0,,,M,,M,0,,14,,32,,39,
2008-01-07,2008,1,7,ха,-33.2,,-38.2,,-35.7,,53.7,,0,,,M,,M,0,,15,,21,,44,
2008-01-08,2008,1,8,ха,-30.8,,-35.2,,-33,,51,,0,,,M,,M,0,,18,,33,,52,
2008-01-09,2008,1,9,ха,-28.5,,-34.8,,-31.7,,49.7,,0,,,M,,M,0,,15,,34,,43,
2008-01-10,2008,1,10,ха,-29.2,,-35.2,,-32.2,,50.2,,0,,,M,,M,0,,14,,,,<31,
2008-01-11,2008,1,11,ха,-26.1,,-33,,-29.6,,47.6,,0,,,M,,M,0,,14,,,,<31,
2008-01-12,2008,1,12,ха,-27.2,,-32.8,,-30,,48,,0,,,M,,M,0,,14,,,,<31,
2008-01-13,2008,1,13,ха,-22.7,,-31,,-26.9,,44.9,,0,,,M,,M,0,,15,,35,,52,
2008-01-14,2008,1,14,ха,-22.9,,-29.1,,-26,,44,,0,,,M,,M,0,,15,,35,,46,
2008-01-15,2008,1,15,ха,-25.1,,-30.2,,-27.7,,45.7,,0,,,M,,M,0,,14,,,,<31,
2008-01-16,2008,1,16,ха,-12.4,,-29.9,,-21.2,,39.2,,0,,,M,,M,0.3,,14,,15,,44,
2008-01-17,2008,1,17,ха,-12.9,,-26.6,,-19.8,,37.8,,0,,,M,,M,0,,15,,14,,39,
2008-01-18,2008,1,18,ха,-21.6,,-32.1,,-26.9,,44.9,,0,,,M,,M,0,,14,,,,<31,
2008-01-19,2008,1,19,ха,-27.2,,-31.8,,-29.5,,47.5,,0,,,M,,M,0,,15,,33,,54,
2008-01-20,2008,1,20,ха,-26.2,,-30.3,,-28.3,,46.3,,0,,,M,,M,0,,14,,31,,61,
2008-01-21,2008,1,21,ха,-26.2,,-32.4,,-29.3,,47.3,,0,,,M,,M,0.3,,15,,,,<31,
2008-01-22,2008,1,22,ха,-26.4,,-33.1,,-29.8,,47.8,,0,,,M,,M,1.2,,14,,,,<31,
2008-01-23,2008,1,23,ха,-26.8,,-35.1,,-31,,49,,0,,0,,,M,0.7,,15,,,,<31,
2008-01-24,2008,1,24,ха,-25.3,,-32.6,,-29,,47,,0,,0,,,M,1,,17,,,,<31,
2008-01-25,2008,1,25,ха,-19.9,,-29.8,,-24.9,,42.9,,0,,,M,,M,0.8,,17,,,,<31,
2008-01-26,2008,1,26,ха,-19.8,,-35.1,,-27.5,,45.5,,0,,,M,,M,0.3,,17,,,,<31,
2008-01-27,2008,1,27,ха,-30.5,,-37.8,,-34.2,,52.2,,0,,,M,,M,0,,17,,,,<31,
2008-01-28,2008,1,28,ха,-32.6,,-38.8,,-35.7,,53.7,,0,,,M,,M,0,,17,,,,<31,
2008-01-29,2008,1,29,ха,-19.4,,-39.9,,-29.7,,47.7,,0,,,M,,M,0,,17,,15,,56,
2008-01-30,2008,1,30,ха,-3.8,,-19.5,,-11.7,,29.7,,0,,,M,,M,1.6,,21,,14,,82,
2008-01-31,2008,1,31,ха,0.3,,-7.1,,-3.4,,21.4,,0,,,M,,M,0.7,,14,,14,,74,
2008-02-01,2008,2,1,ха,-7.1,,-17.7,,-12.4,,30.4,,0,,0,,,M,0.9,,15,,31,,33,
2008-02-02,2008,2,2,ха,-17.7,,-30.9,,-24.3,,42.3,,0,,,M,,M,0.3,,14,,32,,37,
2008-02-03,2008,2,3,ха,-23.7,,-30.5,,-27.1,,45.1,,0,,,M,,M,0.3,,14,,33,,43,
2008-02-04,2008,2,4,ха,-27.3,,-33.9,,-30.6,,48.6,,0,,,M,,M,0,,14,,,,<31,
2008-02-05,2008,2,5,ха,-28.7,,-36.4,,-32.6,,50.6,,0,,,M,,M,0,,14,,,,<31,
2008-02-06,2008,2,6,ха,-25.2,,-38,,-31.6,,49.6,,0,,,M,,M,0.3,,14,,,,<31,
2008-02-07,2008,2,7,ха,-34.9,,-41.4,,-38.2,,56.2,,0,,,M,,M,0,,14,,,,<31,
2008-02-08,2008,2,8,ха,-26.9,,-40.4,,-33.7,,51.7,,0,,0,,,M,0.9,,14,,,,<31,
2008-02-09,2008,2,9,ха,-28.4,,-38.9,,-33.7,,51.7,,0,,,M,,M,0.4,,14,,35,,43,
2008-02-10,2008,2,10,ха,-34.7,,-42.7,,-38.7,,56.7,,0,,,M,,M,0,,14,,,,<31,
