Date/Time,Year,Month,Day,Data Quality,Max Temp (хбC),Max Temp Flag,Min Temp (хбC),Min Temp Flag,Mean Temp (хбC),Mean Temp Flag,Heat Deg Days (хбC),Heat Deg Days Flag,Cool Deg Days (хбC),Cool Deg Days Flag,Total Rain (mm),Total Rain Flag,Total Snow (cm),Total Snow Flag,Total Precip (mm),Total Precip Flag,Snow on Grnd (cm),Snow on Grnd Flag,Dir of Max Gust (10s deg),Dir of Max Gust Flag,Spd of Max Gust (km/h),Spd of Max Gust Flag
2005-01-01,2005,1,1,ха,-33.4,,-39.3,,-36.4,,54.4,,0,,,M,,M,0,,6,,,,<31,
2005-01-02,2005,1,2,ха,-26.1,,-37.8,,-32,,50,,0,,,M,,M,0,,7,,,,<31,
2005-01-03,2005,1,3,ха,-29.6,,-38.3,,-34,,52,,0,,,M,,M,0,,7,,33,,32,
2005-01-04,2005,1,4,ха,-36.6,,-41.1,,-38.9,,56.9,,0,,,M,,M,0,,6,,,,<31,
2005-01-05,2005,1,5,ха,-35.7,,-41.4,,-38.6,,56.6,,0,,,M,,M,0,,7,,,,<31,
2005-01-06,2005,1,6,ха,-30.5,,-38.4,,-34.5,,52.5,,0,,,M,,M,0,,7,,36,,35,
2005-01-07,2005,1,7,ха,-33.1,,-38.3,,-35.7,,53.7,,0,,,M,,M,0,,7,,,,<31,
2005-01-08,2005,1,8,ха,-28.9,,-37.5,,-33.2,,51.2,,0,,,M,,M,0,,6,,33,,39,
2005-01-09,2005,1,9,ха,-27.5,,-34,,-30.8,,48.8,,0,,,M,,M,0,,7,,33,,48,
2005-01-10,2005,1,10,ха,-29.7,,-36.8,,-33.3,,51.3,,0,,,M,,M,0,,7,,,,<31,
2005-01-11,2005,1,11,ха,-29.3,,-37.4,,-33.4,,51.4,,0,,,M,,M,0,,6,,,,<31,
2005-01-12,2005,1,12,ха,-29.1,,-33.4,,-31.3,,49.3,,0,,,M,,M,0,,6,,,,<31,
2005-01-13,2005,1,13,ха,-31.5,,-36.4,,-34,,52,,0,,,M,,M,0,,6,,,,<31,
2005-01-14,2005,1,14,ха,-15.5,,-35,,-25.3,,43.3,,0,,,M,,M,0,,7,,10,,56,
2005-01-15,2005,1,15,ха,-20.8,,-25.4,,-23.1,,41.1,,0,,,M,,M,0,,11,,,,<31,
2005-01-16,2005,1,16,ха,-22.1,,-28.8,,-25.5,,43.5,,0,,,M,,M,0,,11,,,,<31,
2005-01-17,2005,1,17,ха,-24.4,,-27.5,,-26,,44,,0,,,M,,M,0,,11,,,,<31,
2005-01-18,2005,1,18,ха,-25.8,,-29.8,,-27.8,,45.8,,0,,,M,,M,0,,11,,,,<31,
2005-01-19,2005,1,19,ха,-27.3,,-34.2,,-30.8,,48.8,,0,,,M,,M,0,,12,,,,<31,
2005-01-20,2005,1,20,ха,-30.3,,-35.6,,-33,,51,,0,,,M,,M,0,,10,,34,,56,
2005-01-21,2005,1,21,ха,-31.7,,-38.9,,-35.3,,53.3,,0,,,M,,M,0,,9,,33,,43,
2005-01-22,2005,1,22,ха,-27.8,,-33.2,,-30.5,,48.5,,0,,,M,,M,0,,6,,33,,87,
2005-01-23,2005,1,23,ха,-28,,-36.5,,-32.3,,50.3,,0,,,M,,M,0,,6,,,,<31,
2005-01-24,2005,1,24,ха,-28.4,,-36.9,,-32.7,,50.7,,0,,,M,,M,0,,6,,,,<31,
2005-01-25,2005,1,25,ха,-30.1,,-36.9,,-33.5,,51.5,,0,,,M,,M,0,,7,,31,,76,
2005-01-26,2005,1,26,ха,-29.3,,-32,,-30.7,,48.7,,0,,,M,,M,0,,7,,32,,56,
2005-01-27,2005,1,27,ха,-29.8,,-35.3,,-32.6,,50.6,,0,,,M,,M,0,,6,,32,,54,
2005-01-28,2005,1,28,ха,-26.6,,-35,,-30.8,,48.8,,0,,,M,,M,0,,6,,,,<31,
2005-01-29,2005,1,29,ха,-13.9,,-29.8,,-21.9,,39.9,,0,,,M,,M,0,,6,,13,,67,
2005-01-30,2005,1,30,ха,-19.8,,-30.9,,-25.4,,43.4,,0,,,M,,M,0,,7,,,,<31,
2005-01-31,2005,1,31,ха,-20.2,,-30.3,,-25.3,,43.3,,0,,,M,,M,0,,7,,,,<31,
2005-02-01,2005,2,1,ха,-23.5,,-33.9,,-28.7,,46.7,,0,,,M,,M,0,,7,,,,<31,
2005-02-02,2005,2,2,ха,-16.6,,-28,,-22.3,,40.3,,0,,,M,,M,0,,9,,,,<31,
2005-02-03,2005,2,3,ха,-5.2,,-21,,-13.1,,31.1,,0,,,M,,M,0,,14,,13,,76,
2005-02-04,2005,2,4,ха,-10.3,,-22.8,,-16.6,,34.6,,0,,,M,,M,0,,6,,18,,59,
2005-02-05,2005,2,5,ха,-18.2,,-22.7,,-20.5,,38.5,,0,,,M,,M,0,,7,,18,,50,
2005-02-06,2005,2,6,ха,-20.7,,-28.1,,-24.4,,42.4,,0,,,M,,M,0,,7,,,,<31,
2005-02-07,2005,2,7,ха,-27.1,,-34.9,,-31,,49,,0,,,M,,M,0,,7,,33,,44,
2005-02-08,2005,2,8,ха,-21.7,,-35,,-28.4,,46.4,,0,,,M,,M,0,,6,,13,,54,
2005-02-09,2005,2,9,ха,-19,,-26.7,,-22.9,,40.9,,0,,,M,,M,0,,7,,15,,59,
2005-02-10,2005,2,10,ха,-28.2,E,-30.9,E,-29.6,E,47.6,E,0,E,,M,,M,0,E,6,,,M,,M
2005-02-11,2005,2,11,ха,-23.3,,-29.8,,-26.6,,44.6,,0,,,M,,M,0,,,,,,<31,
2005-02-12,2005,2,12,ха,-17.6,,-28,,-22.8,,40.8,,0,,,M,,M,0,,7,,33,,78,
2005-02-13,2005,2,13,ха,-22.3,,-26.2,,-24.3,,42.3,,0,,,M,,M,0,,22,,32,,76,
2005-02-14,2005,2,14,ха,-26.2,,-34.5,,-30.4,,48.4,,0,,,M,,M,0,,6,,32,,48,
2005-02-15,2005,2,15,ха,-29.4,,-36.8,,-33.1,,51.1,,0,,,M,,M,0,,6,,,,<31,
2005-02-16,2005,2,16,ха,-28,,-34.5,,-31.3,,49.3,,0,,,M,,M,0,,7,,33,,52,
2005-02-17,2005,2,17,ха,-11.7,,-35.1,,-23.4,,41.4,,0,,,M,,M,0,,6,,9,,43,
2005-02-18,2005,2,18,ха,-10.2,,-21.8,,-16,,34,,0,,,M,,M,0,,15,,9,,56,
2005-02-19,2005,2,19,ха,-17.5,,-25.5,,-21.5,,39.5,,0,,,M,,M,0,,18,,19,,35,
2005-02-20,2005,2,20,ха,-24.2,,-33.3,,-28.8,,46.8,,0,,,M,,M,0,,17,,16,,32,
2005-02-21,2005,2,21,ха,-22.8,,-33,,-27.9,,45.9,,0,,,M,,M,0,,16,,,,<31,
2005-02-22,2005,2,22,ха,-25.2,,-35.3,,-30.3,,48.3,,0,,,M,,M,0,,16,,,,<31,
2005-02-23,2005,2,23,ха,-6.2,,-32.6,,-19.4,,37.4,,0,,,M,,M,0,,12,,33,,61,
2005-02-24,2005,2,24,ха,-7.7,,-19.3,,-13.5,,31.5,,0,,,M,,M,0,,20,,13,,82,
2005-02-25,2005,2,25,ха,-15.2,,-19.3,,-17.3,,35.3,,0,,,M,,M,0,,6,,34,,44,
2005-02-26,2005,2,26,ха,-19.3,,-23.2,,-21.3,,39.3,,0,,,M,,M,0,,9,,34,,48,
2005-02-27,2005,2,27,ха,-2,,-21.4,,-11.7,,29.7,,0,,,M,,M,0,,13,,6,,91,
2005-02-28,2005,2,28,ха,-1,,-5.8,,-3.4,,21.4,,0,,,M,,M,0,,12,,7,,50,
2005-03-01,2005,3,1,,-1.9,,-11.2,,-6.6,,24.6,,0,,0,,1,,1,,23,,,,,
2005-03-02,2005,3,2,,-9.5,,-14,,-11.8,,29.8,,0,,0,,0,,0,,24,,,,,
2005-03-03,2005,3,3,,-6.8,,-19.7,,-13.3,,31.3,,0,,0,,1,,1,,24,,,,,
