"Station Name","EDMONTON BLATCHFORD"
"Province","ALBERTA"
"Latitude","53.57"
"Longitude","-113.52"
"Elevation","671.00"
"Climate Identifier","3012209"
"WMO Identifier","71157"
"TC Identifier","XEC"

"Legend"
"A","Accumulated"
"C","Precipitation occurred, amount uncertain"
"E","Estimated"
"F","Accumulated and estimated"
"L","Precipitation may or may not have occurred"
"M","Missing"
"N","Temperature missing but known to be > 0"
"S","More than one occurrence"
"T","Trace"
"Y","Temperature missing but known to be < 0"
"[empty]","No data available"
"^","The value displayed is based on incomplete data"
"","Data for this day has undergone only preliminary quality checking"
"","Partner data that is not subject to review by the National Climate Archives"

"Date/Time","Year","Month","Day","Data Quality","Max Temp (°C)","Max Temp Flag","Min Temp (°C)","Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Heat Deg Days (°C)","Heat Deg Days Flag","Cool Deg Days (°C)","Cool Deg Days Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow on Grnd (cm)","Snow on Grnd Flag","Dir of Max Gust (10s deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"1998-01-01","1998","01","01","","-15.6","","-21.2","","-18.4","","36.4","","0.0","","0.0","","5.5","E","5.5","E","4","","","","",""
"1998-01-02","1998","01","02","","-21.2","","-25.5","","-23.4","","41.4","","0.0","","0.0","","0.0","","0.0","","6","","","","",""
"1998-01-03","1998","01","03","","-22.1","","-27.3","","-24.7","","42.7","","0.0","","0.0","","0.0","","0.0","","5","","","","",""
"1998-01-04","1998","01","04","","-22.3","","-27.5","","-24.9","","42.9","","0.0","","0.0","","2.7","E","2.7","E","5","","","","",""
"1998-01-05","1998","01","05","","-20.5","","-25.8","","-23.2","","41.2","","0.0","","0.0","","2.9","E","2.9","E","11","E","","","",""
"1998-01-06","1998","01","06","","-22.9","","-26.9","","-24.9","","42.9","","0.0","","0.0","","0.0","","0.0","","11","","","","",""
"1998-01-07","1998","01","07","","-20.4","","-22.9","","-21.7","","39.7","","0.0","","0.0","","0.0","","0.0","","10","","","","",""
"1998-01-08","1998","01","08","","-20.8","","-23.9","","-22.4","","40.4","","0.0","","0.0","","1.1","E","1.1","E","10","","","","",""
"1998-01-09","1998","01","09","","-22.8","","-28.3","","-25.6","","43.6","","0.0","","0.0","","0.0","","0.0","","11","","","","",""
"1998-01-10","1998","01","10","","-25.8","","-29.7","","-27.8","","45.8","","0.0","","0.0","","0.0","","0.0","","11","","","","",""
"1998-01-11","1998","01","11","","-24.0","","-31.0","","-27.5","","45.5","","0.0","","0.0","","0.0","","0.0","","12","","","","",""
"1998-01-12","1998","01","12","","-23.0","","-32.0","","-27.5","","45.5","","0.0","","0.0","","0.0","","0.0","","11","","","","",""
"1998-01-13","1998","01","13","","-23.0","","-28.8","","-25.9","","43.9","","0.0","","0.0","","0.0","","0.0","","12","","","","",""
"1998-01-14","1998","01","14","","-19.3","","-24.4","","-21.9","","39.9","","0.0","","0.0","","2.3","E","2.3","E","12","","","","",""
"1998-01-15","1998","01","15","","-15.6","","-20.4","","-18.0","","36.0","","0.0","","0.0","","4.6","E","4.6","E","18","","","","",""
"1998-01-16","1998","01","16","","-12.3","","-17.2","","-14.8","","32.8","","0.0","","0.0","","0.0","","0.0","","16","","","","",""
"1998-01-17","1998","01","17","","-11.7","","-20.0","","-15.9","","33.9","","0.0","","0.0","","0.0","","0.0","","16","","","","",""
"1998-01-18","1998","01","18","","-6.4","","-17.9","","-12.2","","30.2","","0.0","","0.0","","0.0","","0.0","","15","","","","",""
"1998-01-19","1998","01","19","","-12.8","","-14.2","","-13.5","","31.5","","0.0","","0.0","","0.0","","0.0","","15","","","","",""
"1998-01-20","1998","01","20","","-9.8","","-12.8","","-11.3","","29.3","","0.0","","0.0","","2.3","E","2.3","E","15","","","","",""
"1998-01-21","1998","01","21","","-7.6","","-14.4","","-11.0","","29.0","","0.0","","0.0","","0.0","","0.0","","17","","","","",""
"1998-01-22","1998","01","22","","-11.9","","-19.2","","-15.6","","33.6","","0.0","","0.0","","0.0","","0.0","","16","","","","",""
"1998-01-23","1998","01","23","","-11.1","","-12.6","","-11.9","","29.9","","0.0","","0.0","","1.3","E","1.3","E","15","","","","",""
"1998-01-24","1998","01","24","","-9.8","","-12.0","","-10.9","","28.9","","0.0","","0.0","","4.7","E","4.7","E","16","","","","",""
"1998-01-25","1998","01","25","","-4.9","","-15.4","","-10.2","","28.2","","0.0","","0.0","","0.0","","0.0","","19","","","","",""
"1998-01-26","1998","01","26","","2.7","","-9.3","","-3.3","","21.3","","0.0","","0.0","","0.0","","0.0","","18","","","","",""
"1998-01-27","1998","01","27","","3.6","","-7.3","","-1.9","","19.9","","0.0","","0.0","","0.0","","0.0","","16","","","","",""
"1998-01-28","1998","01","28","","0.8","","-8.2","","-3.7","","21.7","","0.0","","0.0","","0.0","","0.0","","16","","","","",""
"1998-01-29","1998","01","29","","1.4","","-10.5","","-4.6","","22.6","","0.0","","0.0","","0.0","","0.0","","16","","","","",""
"1998-01-30","1998","01","30","","7.6","","-3.7","","2.0","","16.0","","0.0","","0.0","T","0.0","","0.0","T","16","","","","",""
"1998-01-31","1998","01","31","","4.4","","-9.3","","-2.5","","20.5","","0.0","","0.0","","0.0","","0.0","","15","","","","",""
"1998-02-01","1998","02","01","","-5.9","E","-16.5","E","-11.2","E","29.2","E","0.0","E","0.0","","0.0","","0.0","","14","","","","",""
"1998-02-02","1998","02","02","","-2.1","","-8.2","","-5.2","","23.2","","0.0","","0.0","","0.0","T","0.0","T","15","","","","",""
"1998-02-03","1998","02","03","","-3.1","","-6.9","","-5.0","","23.0","","0.0","","0.0","","0.0","T","0.0","T","15","","","","",""
"1998-02-04","1998","02","04","","-6.2","","-8.1","","-7.2","","25.2","","0.0","","0.0","","0.0","","0.0","","15","","","","",""
"1998-02-05","1998","02","05","","-6.0","","-8.4","","-7.2","","25.2","","0.0","","0.0","","0.4","","0.4","","15","","","","",""
"1998-02-06","1998","02","06","","-5.6","","-8.0","","-6.8","","24.8","","0.0","","0.0","","0.2","","0.0","T","15","","","","",""
"1998-02-07","1998","02","07","","-5.1","","-7.2","","-6.2","","24.2","","0.0","","0.0","","0.0","T","0.0","T","15","","","","",""
"1998-02-08","1998","02","08","","-3.4","","-6.2","","-4.8","","22.8","","0.0","","0.2","","0.0","T","0.2","","15","","","","",""
"1998-02-09","1998","02","09","","-1.9","","-6.2","","-4.1","","22.1","","0.0","","0.0","","0.0","","0.0","","15","","","","",""
"1998-02-10","1998","02","10","","4.5","","-7.7","","-1.6","","19.6","","0.0","","0.0","","0.0","","0.0","","14","","","","",""
"1998-02-11","1998","02","11","","7.2","","-7.7","","-0.3","","18.3","","0.0","","0.0","","0.0","","0.0","","15","","","","",""
"1998-02-12","1998","02","12","","3.3","","-9.4","","-3.1","","21.1","","0.0","","0.0","","0.0","","0.0","","14","","","","",""
"1998-02-13","1998","02","13","","7.3","","-2.4","","2.5","","15.5","","0.0","","0.0","","0.0","","0.0","","14","","","","",""
"1998-02-14","1998","02","14","","8.4","","-4.7","","1.9","","16.1","","0.0","","0.0","","0.0","","0.0","","14","","","","",""
"1998-02-15","1998","02","15","","0.6","","-10.2","","-4.8","","22.8","","0.0","","0.0","","0.0","","0.0","","13","","","","",""
"1998-02-16","1998","02","16","","2.0","","-8.9","","-3.5","","21.5","","0.0","","0.0","","0.0","","0.0","","13","","","","",""
"1998-02-17","1998","02","17","","4.3","","-11.9","","-3.8","","21.8","","0.0","","0.0","","0.0","","0.0","","14","","","","",""
"1998-02-18","1998","02","18","","1.8","","-9.5","","-3.9","","21.9","","0.0","","0.0","","0.0","","0.0","","14","","","","",""
"1998-02-19","1998","02","19","","3.3","","-8.9","","-2.8","","20.8","","0.0","","0.0","","0.0","","0.0","","13","","","","",""
"1998-02-20","1998","02","20","","0.3","","-9.2","","-4.5","","22.5","","0.0","","0.0","","0.0","","0.0","","13","","","","",""
"1998-02-21","1998","02","21","","-1.7","","-9.4","","-5.6","","23.6","","0.0","","0.0","","0.0","","0.0","","14","","","","",""
