Date/Time,Year,Month,Day,Data Quality,Max Temp (хбC),Max Temp Flag,Min Temp (хбC),Min Temp Flag,Mean Temp (хбC),Mean Temp Flag,Heat Deg Days (хбC),Heat Deg Days Flag,Cool Deg Days (хбC),Cool Deg Days Flag,Total Rain (mm),Total Rain Flag,Total Snow (cm),Total Snow Flag,Total Precip (mm),Total Precip Flag,Snow on Grnd (cm),Snow on Grnd Flag,Dir of Max Gust (10s deg),Dir of Max Gust Flag,Spd of Max Gust (km/h),Spd of Max Gust Flag
2008-01-01,2008,1,1,,,,,,,,,,,,,,,,,,,,,,,
2008-01-02,2008,1,2,,,,,,,,,,,,,,,,,,,,,,,
2008-01-03,2008,1,3,,,,,,,,,,,,,,,,,,,,,,,
2008-01-04,2008,1,4,,,,,,,,,,,,,,,,,,,,,,,
2008-01-05,2008,1,5,,,,,,,,,,,,,,,,,,,,,,,
2008-01-06,2008,1,6,,,,,,,,,,,,,,,,,,,,,,,
2008-01-07,2008,1,7,,,,,,,,,,,,,,,,,,,,,,,
2008-01-08,2008,1,8,,,,,,,,,,,,,,,,,,,,,,,
2008-01-09,2008,1,9,,,,,,,,,,,,,,,,,,,,,,,
2008-01-10,2008,1,10,,,,,,,,,,,,,,,,,,,,,,,
2008-01-11,2008,1,11,,,,,,,,,,,,,,,,,,,,,,,
2008-01-12,2008,1,12,,,,,,,,,,,,,,,,,,,,,,,
2008-01-13,2008,1,13,,,,,,,,,,,,,,,,,,,,,,,
2008-01-14,2008,1,14,,,,,,,,,,,,,,,,,,,,,,,
2008-01-15,2008,1,15,,,,,,,,,,,,,,,,,,,,,,,
2008-01-16,2008,1,16,,,,,,,,,,,,,,,,,,,,,,,
2008-01-17,2008,1,17,,,,,,,,,,,,,,,,,,,,,,,
2008-01-18,2008,1,18,,,,,,,,,,,,,,,,,,,,,,,
2008-01-19,2008,1,19,,,,,,,,,,,,,,,,,,,,,,,
2008-01-20,2008,1,20,,,,,,,,,,,,,,,,,,,,,,,
2008-01-21,2008,1,21,,,,,,,,,,,,,,,,,,,,,,,
2008-01-22,2008,1,22,,,,,,,,,,,,,,,,,,,,,,,
2008-01-23,2008,1,23,,,,,,,,,,,,,,,,,,,,,,,
2008-01-24,2008,1,24,,,,,,,,,,,,,,,,,,,,,,,
2008-01-25,2008,1,25,,,,,,,,,,,,,,,,,,,,,,,
2008-01-26,2008,1,26,,,,,,,,,,,,,,,,,,,,,,,
2008-01-27,2008,1,27,,,,,,,,,,,,,,,,,,,,,,,
2008-01-28,2008,1,28,,,,,,,,,,,,,,,,,,,,,,,
2008-01-29,2008,1,29,,,,,,,,,,,,,,,,,,,,,,,
2008-01-30,2008,1,30,,,,,,,,,,,,,,,,,,,,,,,
2008-01-31,2008,1,31,,,,,,,,,,,,,,,,,,,,,,,
2008-02-01,2008,2,1,,,,,,,,,,,,,,,,,,,,,,,
2008-02-02,2008,2,2,,,,,,,,,,,,,,,,,,,,,,,
2008-02-03,2008,2,3,,,,,,,,,,,,,,,,,,,,,,,
2008-02-04,2008,2,4,,,,,,,,,,,,,,,,,,,,,,,
2008-02-05,2008,2,5,,,,,,,,,,,,,,,,,,,,,,,
2008-02-06,2008,2,6,,,,,,,,,,,,,,,,,,,,,,,
2008-02-07,2008,2,7,,,,,,,,,,,,,,,,,,,,,,,
2008-02-08,2008,2,8,,,,,,,,,,,,,,,,,,,,,,,
2008-02-09,2008,2,9,,,,,,,,,,,,,,,,,,,,,,,
2008-02-10,2008,2,10,,,,,,,,,,,,,,,,,,,,,,,
2008-02-11,2008,2,11,,,,,,,,,,,,,,,,,,,,,,,
2008-02-12,2008,2,12,,,,,,,,,,,,,,,,,,,,,,,
2008-02-13,2008,2,13,,,,,,,,,,,,,,,,,,,,,,,
2008-02-14,2008,2,14,,,,,,,,,,,,,,,,,,,,,,,
2008-02-15,2008,2,15,,,,,,,,,,,,,,,,,,,,,,,
2008-02-16,2008,2,16,,,,,,,,,,,,,,,,,,,,,,,
2008-02-17,2008,2,17,,,,,,,,,,,,,,,,,,,,,,,
2008-02-18,2008,2,18,,,,,,,,,,,,,,,,,,,,,,,
2008-02-19,2008,2,19,,,,,,,,,,,,,,,,,,,,,,,
2008-02-20,2008,2,20,,,,,,,,,,,,,,,,,,,,,,,
2008-02-21,2008,2,21,,,,,,,,,,,,,,,,,,,,,,,
2008-02-22,2008,2,22,,,,,,,,,,,,,,,,,,,,,,,
2008-02-23,2008,2,23,,,,,,,,,,,,,,,,,,,,,,,
2008-02-24,2008,2,24,,,,,,,,,,,,,,,,,,,,,,,
2008-02-25,2008,2,25,,,,,,,,,,,,,,,,,,,,,,,
2008-02-26,2008,2,26,,,,,,,,,,,,,,,,,,,,,,,
2008-02-27,2008,2,27,,,,,,,,,,,,,,,,,,,,,,,
2008-02-28,2008,2,28,,,,,,,,,,,,,,,,,,,,,,,
2008-02-29,2008,2,29,,,,,,,,,,,,,,,,,,,,,,,
2008-03-01,2008,3,1,,,,,,,,,,,,,,,,,,,,,,,
2008-03-02,2008,3,2,,,,,,,,,,,,,,,,,,,,,,,
2008-03-03,2008,3,3,,,,,,,,,,,,,,,,,,,,,,,
2008-03-04,2008,3,4,,,,,,,,,,,,,,,,,,,,,,,
2008-03-05,2008,3,5,,,,,,,,,,,,,,,,,,,,,,,
2008-03-06,2008,3,6,,,,,,,,,,,,,,,,,,,,,,,
2008-03-07,2008,3,7,,,,,,,,,,,,,,,,,,,,,,,
2008-03-08,2008,3,8,,,,,,,,,,,,,,,,,,,,,,,
2008-03-09,2008,3,9,,,,,,,,,,,,,,,,,,,,,,,
2008-03-10,2008,3,10,,,,,,,,,,,,,,,,,,,,,,,
2008-03-11,2008,3,11,,,,,,,,,,,,,,,,,,,,,,,
2008-03-12,2008,3,12,,,,,,,,,,,,,,,,,,,,,,,
2008-03-13,2008,3,13,,,,,,,,,,,,,,,,,,,,,,,
2008-03-14,2008,3,14,,,,,,,,,,,,,,,,,,,,,,,
2008-03-15,2008,3,15,,,,,,,,,,,,,,,,,,,,,,,
2008-03-16,2008,3,16,,,,,,,,,,,,,,,,,,,,,,,
2008-03-17,2008,3,17,,,,,,,,,,,,,,,,,,,,,,,
2008-03-18,2008,3,18,,,,,,,,,,,,,,,,,,,,,,,
2008-03-19,2008,3,19,,,,,,,,,,,,,,,,,,,,,,,
2008-03-20,2008,3,20,,,,,,,,,,,,,,,,,,,,,,,
2008-03-21,2008,3,21,,,,,,,,,,,,,,,,,,,,,,,
2008-03-22,2008,3,22,,,,,,,,,,,,,,,,,,,,,,,
2008-03-23,2008,3,23,,,,,,,,,,,,,,,,,,,,,,,
2008-03-24,2008,3,24,,,,,,,,,,,,,,,,,,,,,,,
2008-03-25,2008,3,25,,,,,,,,,,,,,,,,,,,,,,,
2008-03-26,2008,3,26,,,,,,,,,,,,,,,,,,,,,,,
2008-03-27,2008,3,27,,,,,,,,,,,,,,,,,,,,,,,
2008-03-28,2008,3,28,,,,,,,,,,,,,,,,,,,,,,,
2008-03-29,2008,3,29,,,,,,,,,,,,,,,,,,,,,,,
2008-03-30,2008,3,30,,,,,,,,,,,,,,,,,,,,,,,
2008-03-31,2008,3,31,,,,,,,,,,,,,,,,,,,,,,,
2008-04-01,2008,4,1,,,,,,,,,,,,,,,,,,,,,,,
2008-04-02,2008,4,2,,,,,,,,,,,,,,,,,,,,,,,
2008-04-03,2008,4,3,,,,,,,,,,,,,,,,,,,,,,,
2008-04-04,2008,4,4,,,,,,,,,,,,,,,,,,,,,,,
2008-04-05,2008,4,5,,,,,,,,,,,,,,,,,,,,,,,
2008-04-06,2008,4,6,,,,,,,,,,,,,,,,,,,,,,,
2008-04-07,2008,4,7,,,,,,,,,,,,,,,,,,,,,,,
2008-04-08,2008,4,8,,,,,,,,,,,,,,,,,,,,,,,
2008-04-09,2008,4,9,,,,,,,,,,,,,,,,,,,,,,,
2008-04-10,2008,4,10,,,,,,,,,,,,,,,,,,,,,,,
2008-04-11,2008,4,11,,,,,,,,,,,,,,,,,,,,,,,
