Date/Time,Year,Month,Day,Data Quality,Max Temp (хбC),Max Temp Flag,Min Temp (хбC),Min Temp Flag,Mean Temp (хбC),Mean Temp Flag,Heat Deg Days (хбC),Heat Deg Days Flag,Cool Deg Days (хбC),Cool Deg Days Flag,Total Rain (mm),Total Rain Flag,Total Snow (cm),Total Snow Flag,Total Precip (mm),Total Precip Flag,Snow on Grnd (cm),Snow on Grnd Flag,Dir of Max Gust (10s deg),Dir of Max Gust Flag,Spd of Max Gust (km/h),Spd of Max Gust Flag
2016-01-01,2016,1,1,ха,-5.3,,-9.4,,-7.4,,25.4,,0,,,M,,M,0,,6,,28,,32,
2016-01-02,2016,1,2,ха,-3.3,,-10.1,,-6.7,,24.7,,0,,,M,,M,0,,6,,33,,48,
2016-01-03,2016,1,3,ха,-2.8,,-10.2,,-6.5,,24.5,,0,,,M,,M,0.5,,6,,35,,41,
2016-01-04,2016,1,4,ха,-1.5,,-12.6,,-7.1,,25.1,,0,,,M,,M,0.3,,7,,,,<31,
2016-01-05,2016,1,5,ха,-0.5,,-3.3,,-1.9,,19.9,,0,,,M,,M,0,,6,,23,,33,
2016-01-06,2016,1,6,ха,-2.1,,-4.7,,-3.4,,21.4,,0,,,M,,M,0,,6,,,,<31,
2016-01-07,2016,1,7,ха,-0.6,,-4.7,,-2.7,,20.7,,0,,,M,,M,3.9,,6,,,,<31,
2016-01-08,2016,1,8,ха,0.5,,-3.7,,-1.6,,19.6,,0,,,M,,M,5.4,,9,,34,,32,
2016-01-09,2016,1,9,ха,-3.7,,-18.6,,-11.2,,29.2,,0,,,M,,M,0.2,,11,,35,,44,
2016-01-10,2016,1,10,ха,-15.5,,-22.3,,-18.9,,36.9,,0,,,M,,M,0.2,,14,,33,,35,
2016-01-11,2016,1,11,ха,-15.8,,-24,,-19.9,,37.9,,0,,,M,,M,0.2,,13,,,,<31,
2016-01-12,2016,1,12,ха,-18,,-24.4,,-21.2,,39.2,,0,,,M,,M,0.2,,13,,30,,35,
2016-01-13,2016,1,13,ха,-16.7,,-28.2,,-22.5,,40.5,,0,,,M,,M,0,,13,,,,<31,
2016-01-14,2016,1,14,ха,-3.7,,-28.3,,-16,,34,,0,,,M,,M,5.2,,13,,,,<31,
2016-01-15,2016,1,15,ха,-3.3,,-13.3,,-8.3,,26.3,,0,,,M,,M,2.9,,19,,6,,44,
2016-01-16,2016,1,16,ха,-12.8,,-20.5,,-16.7,,34.7,,0,,,M,,M,0,,18,,33,,33,
2016-01-17,2016,1,17,ха,-17.4,,-25,,-21.2,,39.2,,0,,,M,,M,0,,18,,31,,43,
2016-01-18,2016,1,18,ха,-16.2,,-23.7,,-20,,38,,0,,,M,,M,0,,14,,29,,41,
2016-01-19,2016,1,19,ха,-11.3,,-23,,-17.2,,35.2,,0,,,M,,M,0,,16,,,,<31,
2016-01-20,2016,1,20,ха,-5.9,,-16.9,,-11.4,,29.4,,0,,,M,,M,0,,16,,,,<31,
2016-01-21,2016,1,21,ха,-6.8,,-11.5,,-9.2,,27.2,,0,,,M,,M,0,,17,,,,<31,
2016-01-22,2016,1,22,ха,-7.4,,-23,,-15.2,,33.2,,0,,,M,,M,0.3,,16,,,,<31,
2016-01-23,2016,1,23,ха,-2.4,,-15.8,,-9.1,,27.1,,0,,,M,,M,0,,16,,23,,33,
2016-01-24,2016,1,24,ха,-2.9,,-6,,-4.5,,22.5,,0,,,M,,M,0.5,,16,,,,<31,
2016-01-25,2016,1,25,ха,-2.4,,-6.2,,-4.3,,22.3,,0,,,M,,M,1.9,,17,,,,<31,
2016-01-26,2016,1,26,ха,-4.3,,-9.3,,-6.8,,24.8,,0,,,M,,M,0.4,,19,,32,,32,
2016-01-27,2016,1,27,ха,-1.3,,-11.3,,-6.3,,24.3,,0,,,M,,M,4.4,,17,,26,,39,
2016-01-28,2016,1,28,ха,-3.5,,-25.3,,-14.4,,32.4,,0,,,M,,M,0.2,,17,,34,,61,
2016-01-29,2016,1,29,ха,-2.4,,-29.4,,-15.9,,33.9,,0,,,M,,M,7.4,,18,,,,<31,
