Date/Time,Year,Month,Day,Data Quality,Max Temp (хбC),Max Temp Flag,Min Temp (хбC),Min Temp Flag,Mean Temp (хбC),Mean Temp Flag,Heat Deg Days (хбC),Heat Deg Days Flag,Cool Deg Days (хбC),Cool Deg Days Flag,Total Rain (mm),Total Rain Flag,Total Snow (cm),Total Snow Flag,Total Precip (mm),Total Precip Flag,Snow on Grnd (cm),Snow on Grnd Flag,Dir of Max Gust (10s deg),Dir of Max Gust Flag,Spd of Max Gust (km/h),Spd of Max Gust Flag
2016-01-01,2016,1,1,ха,1.5,,-2.9,,-0.7,,18.7,,0,,,M,,M,0.3,,22,,17,,41,
2016-01-02,2016,1,2,ха,0.9,,-1.3,,-0.2,,18.2,,0,,,M,,M,1.7,,22,,15,,41,
2016-01-03,2016,1,3,ха,-0.5,,-15.9,,-8.2,,26.2,,0,,,M,,M,0,,22,,,,<31,
2016-01-04,2016,1,4,ха,-11.6,,-19.6,,-15.6,,33.6,,0,,,M,,M,0.7,,22,,,,<31,
2016-01-05,2016,1,5,ха,-13.6,,-21.6,,-17.6,,35.6,,0,,,M,,M,0.7,,22,,,,<31,
2016-01-06,2016,1,6,ха,-15.9,,-25.8,,-20.9,,38.9,,0,,,M,,M,0,T,22,,,,<31,
2016-01-07,2016,1,7,ха,-13.8,,-17.7,,-15.8,,33.8,,0,,,M,,M,2.4,,22,,20,,32,
2016-01-08,2016,1,8,ха,-12.4,,-16.5,,-14.5,,32.5,,0,,,M,,M,0.5,,22,,,,<31,
2016-01-09,2016,1,9,ха,-6.9,,-13.1,,-10,,28,,0,,,M,,M,2.1,,22,,18,,35,
2016-01-10,2016,1,10,ха,-6.2,,-11.5,,-8.9,,26.9,,0,,,M,,M,0,,22,,,,<31,
2016-01-11,2016,1,11,ха,-1.7,,-9.5,,-5.6,,23.6,,0,,,M,,M,1.5,,23,,,,<31,
2016-01-12,2016,1,12,ха,-0.8,,-6.6,,-3.7,,21.7,,0,,,M,,M,0,T,24,,,,<31,
2016-01-13,2016,1,13,ха,-5.9,,-8.3,,-7.1,,25.1,,0,,,M,,M,0,,24,,,,<31,
2016-01-14,2016,1,14,ха,-6,,-8.6,,-7.3,,25.3,,0,,,M,,M,0,T,24,,,,<31,
2016-01-15,2016,1,15,ха,-6.5,,-9.2,,-7.9,,25.9,,0,,,M,,M,1.7,,28,,,,<31,
2016-01-16,2016,1,16,ха,-5.7,,-8.6,,-7.2,,25.2,,0,,,M,,M,0.7,,28,,16,,32,
2016-01-17,2016,1,17,ха,-7.5,,-10.2,,-8.9,,26.9,,0,,,M,,M,0.9,,28,,16,,32,
2016-01-18,2016,1,18,ха,-9.1,,-15.6,,-12.4,,30.4,,0,,,M,,M,2.2,,27,,19,,35,
2016-01-19,2016,1,19,ха,-10.4,,-19.7,,-15.1,,33.1,,0,,,M,,M,0.2,,27,,,,<31,
2016-01-20,2016,1,20,ха,-11.6,,-19.8,,-15.7,,33.7,,0,,,M,,M,0.3,,27,,20,,33,
2016-01-21,2016,1,21,ха,-12.3,,-20,,-16.2,,34.2,,0,,,M,,M,0.9,,27,,,,<31,
2016-01-22,2016,1,22,ха,-5.1,,-15.4,,-10.3,,28.3,,0,,,M,,M,0.4,,28,,20,,32,
2016-01-23,2016,1,23,ха,-2.5,,-7.4,,-5,,23,,0,,,M,,M,0,T,28,,,,<31,
2016-01-24,2016,1,24,ха,-0.6,,-3.5,,-2.1,,20.1,,0,,,M,,M,1.2,,27,,17,,32,
2016-01-25,2016,1,25,ха,0.2,,-3.2,,-1.5,,19.5,,0,,,M,,M,3.4,,27,,,,<31,
2016-01-26,2016,1,26,ха,1.8,,-1.5,,0.2,,17.8,,0,,,M,,M,1,,29,,17,,32,
2016-01-27,2016,1,27,ха,1.8,,-1.7,,0.1,,17.9,,0,,,M,,M,1,,29,,18,,32,
2016-01-28,2016,1,28,ха,2.6,,-1.5,,0.6,,17.4,,0,,,M,,M,1.3,,29,,16,,32,
2016-01-29,2016,1,29,ха,0.4,,-4.9,,-2.3,,20.3,,0,,,M,,M,0,,29,,,,<31,
