"Station Name","THUNDER BAY CS"
"Province","ONTARIO"
"Latitude","48.37"
"Longitude","-89.33"
"Elevation","199.40"
"Climate Identifier","6048268"
"WMO Identifier","71667"
"TC Identifier","ZTB"

"Legend"
"A","Accumulated"
"C","Precipitation occurred, amount uncertain"
"E","Estimated"
"F","Accumulated and estimated"
"L","Precipitation may or may not have occurred"
"M","Missing"
"N","Temperature missing but known to be > 0"
"S","More than one occurrence"
"T","Trace"
"Y","Temperature missing but known to be < 0"
"[empty]","No data available"
"^","The value displayed is based on incomplete data"
"","Data for this day has undergone only preliminary quality checking"
"","Partner data that is not subject to review by the National Climate Archives"

"Date/Time","Year","Month","Day","Data Quality","Max Temp (°C)","Max Temp Flag","Min Temp (°C)","Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Heat Deg Days (°C)","Heat Deg Days Flag","Cool Deg Days (°C)","Cool Deg Days Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow on Grnd (cm)","Snow on Grnd Flag","Dir of Max Gust (10s deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"2016-01-18","2016","01","18","","-16.2","","-23.7","","-20.0","","38.0","","0.0","","","M","","M","0.0","","14","","29","","41",""
"2016-01-19","2016","01","19","","-11.3","","-23.0","","-17.2","","35.2","","0.0","","","M","","M","0.0","","16","","","","<31",""
"2016-01-20","2016","01","20","","-5.9","","-16.9","","-11.4","","29.4","","0.0","","","M","","M","0.0","","16","","","","<31",""
"2016-01-21","2016","01","21","","-6.8","","-11.5","","-9.2","","27.2","","0.0","","","M","","M","0.0","","17","","","","<31",""
"2016-01-22","2016","01","22","","-7.4","","-23.0","","-15.2","","33.2","","0.0","","","M","","M","0.3","","16","","","","<31",""
"2016-01-23","2016","01","23","","-2.4","","-15.8","","-9.1","","27.1","","0.0","","","M","","M","0.0","","16","","23","","33",""
"2016-01-24","2016","01","24","","-2.9","","-6.0","","-4.5","","22.5","","0.0","","","M","","M","0.5","","16","","","","<31",""
"2016-01-25","2016","01","25","","-2.4","","-6.2","","-4.3","","22.3","","0.0","","","M","","M","1.9","","17","","","","<31",""
"2016-01-26","2016","01","26","","-4.3","","-9.3","","-6.8","","24.8","","0.0","","","M","","M","0.4","","19","","32","","32",""
"2016-01-27","2016","01","27","","-1.3","","-11.3","","-6.3","","24.3","","0.0","","","M","","M","4.4","","17","","26","","39",""
"2016-01-28","2016","01","28","","-3.5","","-25.3","","-14.4","","32.4","","0.0","","","M","","M","0.2","","17","","34","","61",""
"2016-01-29","2016","01","29","","-2.4","","-29.4","","-15.9","","33.9","","0.0","","","M","","M","7.4","","18","","","","<31",""
"2016-01-30","2016","01","30","","4.5","","-2.8","","0.9","","17.1","","0.0","","","M","","M","0.8","","26","","28","","41",""
"2016-01-31","2016","01","31","","2.9","","-5.0","","-1.1","","19.1","","0.0","","","M","","M","0.3","","20","","32","","35",""
"2016-02-01","2016","02","01","","-5.0","","-14.1","","-9.6","","27.6","","0.0","","","M","","M","0.0","","19","","","","<31",""
"2016-02-02","2016","02","02","","-4.3","","-13.2","","-8.8","","26.8","","0.0","","","M","","M","1.0","","19","","4","","32",""
"2016-02-03","2016","02","03","","-7.6","","-21.2","","-14.4","","32.4","","0.0","","","M","","M","1.6","","20","","35","","41",""
"2016-02-04","2016","02","04","","-8.7","","-25.4","","-17.1","","35.1","","0.0","","","M","","M","0.2","","19","","","","<31",""
"2016-02-05","2016","02","05","","-4.5","","-23.6","","-14.1","","32.1","","0.0","","","M","","M","0.2","","19","","","","<31",""
"2016-02-06","2016","02","06","","-2.6","","-7.8","","-5.2","","23.2","","0.0","","","M","","M","4.5","","19","","8","","32",""
"2016-02-07","2016","02","07","","0.1","","-12.1","","-6.0","","24.0","","0.0","","","M","","M","9.7","","27","","7","","37",""
"2016-02-08","2016","02","08","","-11.9","","-15.2","","-13.6","","31.6","","0.0","","","M","","M","1.7","","31","","32","","44",""
"2016-02-09","2016","02","09","","-13.7","","-21.1","","-17.4","","35.4","","0.0","","","M","","M","0.4","","31","","33","","41",""
"2016-02-10","2016","02","10","","-14.4","","-26.4","","-20.4","","38.4","","0.0","","","M","","M","0.2","","26","","32","","32",""
"2016-02-11","2016","02","11","","-9.8","","-30.3","","-20.1","","38.1","","0.0","","","M","","M","0.0","","25","","28","","35",""
"2016-02-12","2016","02","12","","-15.3","","-23.9","","-19.6","","37.6","","0.0","","","M","","M","0.0","","26","","32","","50",""
"2016-02-13","2016","02","13","","-13.6","","-30.1","","-21.9","","39.9","","0.0","","","M","","M","0.0","","26","","30","","32",""
"2016-02-14","2016","02","14","","-4.3","","-29.6","","-17.0","","35.0","","0.0","","","M","","M","0.2","","26","","","","<31",""
"2016-02-15","2016","02","15","","-2.7","","-7.7","","-5.2","","23.2","","0.0","","","M","","M","1.0","","27","","","","<31",""
"2016-02-16","2016","02","16","","","M","-6.1","E","","M","","M","","M","","M","","M","","M","27","","33","","37",""
"2016-02-17","2016","02","17","","-7.6","","-28.1","","-17.9","","35.9","","0.0","","","M","","M","0.3","","26","","","","<31",""
"2016-02-18","2016","02","18","","1.0","","-22.5","","-10.8","","28.8","","0.0","","","M","","M","5.5","","26","","11","","33",""
"2016-02-19","2016","02","19","","2.0","","-0.3","","0.9","","17.1","","0.0","","","M","","M","5.2","","32","","12","","39",""
"2016-02-20","2016","02","20","","4.2","","-5.5","","-0.7","","18.7","","0.0","","","M","","M","0.0","","29","","32","","46",""
"2016-02-21","2016","02","21","","-5.5","","-20.6","","-13.1","","31.1","","0.0","","","M","","M","0.2","","26","","","","<31",""
"2016-02-22","2016","02","22","","-3.0","","-24.4","","-13.7","","31.7","","0.0","","","M","","M","0.0","","25","","","","<31",""
"2016-02-23","2016","02","23","","0.7","","-6.6","","-3.0","","21.0","","0.0","","","M","","M","2.3","","26","","","","<31",""
"2016-02-24","2016","02","24","","1.4","","-11.1","","-4.9","","22.9","","0.0","","","M","","M","0.5","","27","","","","<31",""
"2016-02-25","2016","02","25","","-2.3","","-9.7","","-6.0","","24.0","","0.0","","","M","","M","0.0","","28","","31","","44",""
"2016-02-26","2016","02","26","","2.3","","-12.5","","-5.1","","23.1","","0.0","","","M","","M","0.0","","26","","26","","39",""
"2016-02-27","2016","02","27","","6.4","","-9.6","","-1.6","","19.6","","0.0","","","M","","M","1.4","","25","","29","","35",""
"2016-02-28","2016","02","28","","-5.6","","-11.5","","-8.6","","26.6","","0.0","","","M","","M","4.1","","26","","6","","32",""
"2016-02-29","2016","02","29","","-6.0","","-19.6","","-12.8","","30.8","","0.0","","","M","","M","0.9","","28","","34","","61",""
"2016-03-01","2016","03","01","","-9.1","","-23.5","","-16.3","","34.3","","0.0","","","M","","M","0.0","","21","","","","<31",""
"2016-03-02","2016","03","02","","-5.3","","-27.8","","-16.6","","34.6","","0.0","","","M","","M","0.0","","21","","","","<31",""
"2016-03-03","2016","03","03","","-1.0","","-25.1","","-13.1","","31.1","","0.0","","","M","","M","0.0","","21","","","","<31",""
"2016-03-04","2016","03","04","","-2.8","","-22.7","","-12.8","","30.8","","0.0","","","M","","M","0.0","","22","","","","<31",""
"2016-03-05","2016","03","05","","3.0","","-12.7","","-4.9","","22.9","","0.0","","","M","","M","0.0","","22","","","","<31",""
"2016-03-06","2016","03","06","","9.2","","-3.4","","2.9","","15.1","","0.0","","","M","","M","0.0","","22","","","","<31",""
"2016-03-07","2016","03","07","","3.6","","-5.8","","-1.1","","19.1","","0.0","","","M","","M","0.0","","17","","7","","33",""
"2016-03-08","2016","03","08","","3.4","","1.1","","2.3","","15.7","","0.0","","","M","","M","1.0","","15","","7","","37",""
"2016-03-09","2016","03","09","","3.4","","-3.4","","0.0","","18.0","","0.0","","","M","","M","0.0","","12","","","","<31",""
"2016-03-10","2016","03","10","","3.4","","-3.6","","-0.1","","18.1","","0.0","","","M","","M","0.0","","11","","","","<31",""
"2016-03-11","2016","03","11","","8.3","","-7.8","","0.3","","17.7","","0.0","","","M","","M","0.2","","9","","17","","37",""
"2016-03-12","2016","03","12","","","","","","","","","","","","","","","","","","","","","","",""
"2016-03-13","2016","03","13","","","","","","","","","","","","","","","","","","","","","","",""
"2016-03-14","2016","03","14","","","","","","","","","","","","","","","","","","","","","","",""
"2016-03-15","2016","03","15","","","","","","","","","","","","","","","","","","","","","","",""
"2016-03-16","2016","03","16","","","","","","","","","","","","","","","","","","","","","","",""
"2016-03-17","2016","03","17","","","","","","","","","","","","","","","","","","","","","","",""
"2016-03-18","2016","03","18","","","","","","","","","","","","","","","","","","","","","","",""
"2016-03-19","2016","03","19","","","","","","","","","","","","","","","","","","","","","","",""
"2016-03-20","2016","03","20","","","","","","","","","","","","","","","","","","","","","","",""
"2016-03-21","2016","03","21","","","","","","","","","","","","","","","","","","","","","","",""
"2016-03-22","2016","03","22","","","","","","","","","","","","","","","","","","","","","","",""
"2016-03-23","2016","03","23","","","","","","","","","","","","","","","","","","","","","","",""
"2016-03-24","2016","03","24","","","","","","","","","","","","","","","","","","","","","","",""
"2016-03-25","2016","03","25","","","","","","","","","","","","","","","","","","","","","","",""
"2016-03-26","2016","03","26","","","","","","","","","","","","","","","","","","","","","","",""
"2016-03-27","2016","03","27","","","","","","","","","","","","","","","","","","","","","","",""
"2016-03-28","2016","03","28","","","","","","","","","","","","","","","","","","","","","","",""
"2016-03-29","2016","03","29","","","","","","","","","","","","","","","","","","","","","","",""
"2016-03-30","2016","03","30","","","","","","","","","","","","","","","","","","","","","","",""
"2016-03-31","2016","03","31","","","","","","","","","","","","","","","","","","","","","","",""
"2016-04-01","2016","04","01","","","","","","","","","","","","","","","","","","","","","","",""
"2016-04-02","2016","04","02","","","","","","","","","","","","","","","","","","","","","","",""
"2016-04-03","2016","04","03","","","","","","","","","","","","","","","","","","","","","","",""
"2016-04-04","2016","04","04","","","","","","","","","","","","","","","","","","","","","","",""
"2016-04-05","2016","04","05","","","","","","","","","","","","","","","","","","","","","","",""
"2016-04-06","2016","04","06","","","","","","","","","","","","","","","","","","","","","","",""
"2016-04-07","2016","04","07","","","","","","","","","","","","","","","","","","","","","","",""
"2016-04-08","2016","04","08","","","","","","","","","","","","","","","","","","","","","","",""
"2016-04-09","2016","04","09","","","","","","","","","","","","","","","","","","","","","","",""
"2016-04-10","2016","04","10","","","","","","","","","","","","","","","","","","","","","","",""
"2016-04-11","2016","04","11","","","","","","","","","","","","","","","","","","","","","","",""
"2016-04-12","2016","04","12","","","","","","","","","","","","","","","","","","","","","","",""
"2016-04-13","2016","04","13","","","","","","","","","","","","","","","","","","","","","","",""
"2016-04-14","2016","04","14","","","","","","","","","","","","","","","","","","","","","","",""
"2016-04-15","2016","04","15","","","","","","","","","","","","","","","","","","","","","","",""
"2016-04-16","2016","04","16","","","","","","","","","","","","","","","","","","","","","","",""
"2016-04-17","2016","04","17","","","","","","","","","","","","","","","","","","","","","","",""
"2016-04-18","2016","04","18","","","","","","","","","","","","","","","","","","","","","","",""
"2016-04-19","2016","04","19","","","","","","","","","","","","","","","","","","","","","","",""
"2016-04-20","2016","04","20","","","","","","","","","","","","","","","","","","","","","","",""
"2016-04-21","2016","04","21","","","","","","","","","","","","","","","","","","","","","","",""
"2016-04-22","2016","04","22","","","","","","","","","","","","","","","","","","","","","","",""
"2016-04-23","2016","04","23","","","","","","","","","","","","","","","","","","","","","","",""
"2016-04-24","2016","04","24","","","","","","","","","","","","","","","","","","","","","","",""
"2016-04-25","2016","04","25","","","","","","","","","","","","","","","","","","","","","","",""
"2016-04-26","2016","04","26","","","","","","","","","","","","","","","","","","","","","","",""
"2016-04-27","2016","04","27","","","","","","","","","","","","","","","","","","","","","","",""
"2016-04-28","2016","04","28","","","","","","","","","","","","","","","","","","","","","","",""
"2016-04-29","2016","04","29","","","","","","","","","","","","","","","","","","","","","","",""
"2016-04-30","2016","04","30","","","","","","","","","","","","","","","","","","","","","","",""
"2016-05-01","2016","05","01","","","","","","","","","","","","","","","","","","","","","","",""
"2016-05-02","2016","05","02","","","","","","","","","","","","","","","","","","","","","","",""
"2016-05-03","2016","05","03","","","","","","","","","","","","","","","","","","","","","","",""
"2016-05-04","2016","05","04","","","","","","","","","","","","","","","","","","","","","","",""
"2016-05-05","2016","05","05","","","","","","","","","","","","","","","","","","","","","","",""
"2016-05-06","2016","05","06","","","","","","","","","","","","","","","","","","","","","","",""
"2016-05-07","2016","05","07","","","","","","","","","","","","","","","","","","","","","","",""
"2016-05-08","2016","05","08","","","","","","","","","","","","","","","","","","","","","","",""
"2016-05-09","2016","05","09","","","","","","","","","","","","","","","","","","","","","","",""
"2016-05-10","2016","05","10","","","","","","","","","","","","","","","","","","","","","","",""
"2016-05-11","2016","05","11","","","","","","","","","","","","","","","","","","","","","","",""
"2016-05-12","2016","05","12","","","","","","","","","","","","","","","","","","","","","","",""
"2016-05-13","2016","05","13","","","","","","","","","","","","","","","","","","","","","","",""
"2016-05-14","2016","05","14","","","","","","","","","","","","","","","","","","","","","","",""
"2016-05-15","2016","05","15","","","","","","","","","","","","","","","","","","","","","","",""
"2016-05-16","2016","05","16","","","","","","","","","","","","","","","","","","","","","","",""
"2016-05-17","2016","05","17","","","","","","","","","","","","","","","","","","","","","","",""
"2016-05-18","2016","05","18","","","","","","","","","","","","","","","","","","","","","","",""
"2016-05-19","2016","05","19","","","","","","","","","","","","","","","","","","","","","","",""
"2016-05-20","2016","05","20","","","","","","","","","","","","","","","","","","","","","","",""
"2016-05-21","2016","05","21","","","","","","","","","","","","","","","","","","","","","","",""
"2016-05-22","2016","05","22","","","","","","","","","","","","","","","","","","","","","","",""
"2016-05-23","2016","05","23","","","","","","","","","","","","","","","","","","","","","","",""
"2016-05-24","2016","05","24","","","","","","","","","","","","","","","","","","","","","","",""
"2016-05-25","2016","05","25","","","","","","","","","","","","","","","","","","","","","","",""
"2016-05-26","2016","05","26","","","","","","","","","","","","","","","","","","","","","","",""
"2016-05-27","2016","05","27","","","","","","","","","","","","","","","","","","","","","","",""
"2016-05-28","2016","05","28","","","","","","","","","","","","","","","","","","","","","","",""
"2016-05-29","2016","05","29","","","","","","","","","","","","","","","","","","","","","","",""
"2016-05-30","2016","05","30","","","","","","","","","","","","","","","","","","","","","","",""
"2016-05-31","2016","05","31","","","","","","","","","","","","","","","","","","","","","","",""
"2016-06-01","2016","06","01","","","","","","","","","","","","","","","","","","","","","","",""
"2016-06-02","2016","06","02","","","","","","","","","","","","","","","","","","","","","","",""
"2016-06-03","2016","06","03","","","","","","","","","","","","","","","","","","","","","","",""
"2016-06-04","2016","06","04","","","","","","","","","","","","","","","","","","","","","","",""
"2016-06-05","2016","06","05","","","","","","","","","","","","","","","","","","","","","","",""
"2016-06-06","2016","06","06","","","","","","","","","","","","","","","","","","","","","","",""
"2016-06-07","2016","06","07","","","","","","","","","","","","","","","","","","","","","","",""
"2016-06-08","2016","06","08","","","","","","","","","","","","","","","","","","","","","","",""
"2016-06-09","2016","06","09","","","","","","","","","","","","","","","","","","","","","","",""
"2016-06-10","2016","06","10","","","","","","","","","","","","","","","","","","","","","","",""
"2016-06-11","2016","06","11","","","","","","","","","","","","","","","","","","","","","","",""
"2016-06-12","2016","06","12","","","","","","","","","","","","","","","","","","","","","","",""
"2016-06-13","2016","06","13","","","","","","","","","","","","","","","","","","","","","","",""
"2016-06-14","2016","06","14","","","","","","","","","","","","","","","","","","","","","","",""
"2016-06-15","2016","06","15","","","","","","","","","","","","","","","","","","","","","","",""
"2016-06-16","2016","06","16","","","","","","","","","","","","","","","","","","","","","","",""
"2016-06-17","2016","06","17","","","","","","","","","","","","","","","","","","","","","","",""
"2016-06-18","2016","06","18","","","","","","","","","","","","","","","","","","","","","","",""
"2016-06-19","2016","06","19","","","","","","","","","","","","","","","","","","","","","","",""
"2016-06-20","2016","06","20","","","","","","","","","","","","","","","","","","","","","","",""
"2016-06-21","2016","06","21","","","","","","","","","","","","","","","","","","","","","","",""
"2016-06-22","2016","06","22","","","","","","","","","","","","","","","","","","","","","","",""
"2016-06-23","2016","06","23","","","","","","","","","","","","","","","","","","","","","","",""
"2016-06-24","2016","06","24","","","","","","","","","","","","","","","","","","","","","","",""
"2016-06-25","2016","06","25","","","","","","","","","","","","","","","","","","","","","","",""
"2016-06-26","2016","06","26","","","","","","","","","","","","","","","","","","","","","","",""
"2016-06-27","2016","06","27","","","","","","","","","","","","","","","","","","","","","","",""
"2016-06-28","2016","06","28","","","","","","","","","","","","","","","","","","","","","","",""
"2016-06-29","2016","06","29","","","","","","","","","","","","","","","","","","","","","","",""
"2016-06-30","2016","06","30","","","","","","","","","","","","","","","","","","","","","","",""
"2016-07-01","2016","07","01","","","","","","","","","","","","","","","","","","","","","","",""
"2016-07-02","2016","07","02","","","","","","","","","","","","","","","","","","","","","","",""
"2016-07-03","2016","07","03","","","","","","","","","","","","","","","","","","","","","","",""
"2016-07-04","2016","07","04","","","","","","","","","","","","","","","","","","","","","","",""
"2016-07-05","2016","07","05","","","","","","","","","","","","","","","","","","","","","","",""
"2016-07-06","2016","07","06","","","","","","","","","","","","","","","","","","","","","","",""
"2016-07-07","2016","07","07","","","","","","","","","","","","","","","","","","","","","","",""
"2016-07-08","2016","07","08","","","","","","","","","","","","","","","","","","","","","","",""
"2016-07-09","2016","07","09","","","","","","","","","","","","","","","","","","","","","","",""
"2016-07-10","2016","07","10","","","","","","","","","","","","","","","","","","","","","","",""
"2016-07-11","2016","07","11","","","","","","","","","","","","","","","","","","","","","","",""
"2016-07-12","2016","07","12","","","","","","","","","","","","","","","","","","","","","","",""
"2016-07-13","2016","07","13","","","","","","","","","","","","","","","","","","","","","","",""
"2016-07-14","2016","07","14","","","","","","","","","","","","","","","","","","","","","","",""
"2016-07-15","2016","07","15","","","","","","","","","","","","","","","","","","","","","","",""
"2016-07-16","2016","07","16","","","","","","","","","","","","","","","","","","","","","","",""
"2016-07-17","2016","07","17","","","","","","","","","","","","","","","","","","","","","","",""
"2016-07-18","2016","07","18","","","","","","","","","","","","","","","","","","","","","","",""
"2016-07-19","2016","07","19","","","","","","","","","","","","","","","","","","","","","","",""
"2016-07-20","2016","07","20","","","","","","","","","","","","","","","","","","","","","","",""
"2016-07-21","2016","07","21","","","","","","","","","","","","","","","","","","","","","","",""
"2016-07-22","2016","07","22","","","","","","","","","","","","","","","","","","","","","","",""
"2016-07-23","2016","07","23","","","","","","","","","","","","","","","","","","","","","","",""
"2016-07-24","2016","07","24","","","","","","","","","","","","","","","","","","","","","","",""
"2016-07-25","2016","07","25","","","","","","","","","","","","","","","","","","","","","","",""
"2016-07-26","2016","07","26","","","","","","","","","","","","","","","","","","","","","","",""
"2016-07-27","2016","07","27","","","","","","","","","","","","","","","","","","","","","","",""
"2016-07-28","2016","07","28","","","","","","","","","","","","","","","","","","","","","","",""
"2016-07-29","2016","07","29","","","","","","","","","","","","","","","","","","","","","","",""
"2016-07-30","2016","07","30","","","","","","","","","","","","","","","","","","","","","","",""
"2016-07-31","2016","07","31","","","","","","","","","","","","","","","","","","","","","","",""
"2016-08-01","2016","08","01","","","","","","","","","","","","","","","","","","","","","","",""
"2016-08-02","2016","08","02","","","","","","","","","","","","","","","","","","","","","","",""
"2016-08-03","2016","08","03","","","","","","","","","","","","","","","","","","","","","","",""
"2016-08-04","2016","08","04","","","","","","","","","","","","","","","","","","","","","","",""
"2016-08-05","2016","08","05","","","","","","","","","","","","","","","","","","","","","","",""
"2016-08-06","2016","08","06","","","","","","","","","","","","","","","","","","","","","","",""
"2016-08-07","2016","08","07","","","","","","","","","","","","","","","","","","","","","","",""
"2016-08-08","2016","08","08","","","","","","","","","","","","","","","","","","","","","","",""
"2016-08-09","2016","08","09","","","","","","","","","","","","","","","","","","","","","","",""
"2016-08-10","2016","08","10","","","","","","","","","","","","","","","","","","","","","","",""
"2016-08-11","2016","08","11","","","","","","","","","","","","","","","","","","","","","","",""
"2016-08-12","2016","08","12","","","","","","","","","","","","","","","","","","","","","","",""
"2016-08-13","2016","08","13","","","","","","","","","","","","","","","","","","","","","","",""
"2016-08-14","2016","08","14","","","","","","","","","","","","","","","","","","","","","","",""
"2016-08-15","2016","08","15","","","","","","","","","","","","","","","","","","","","","","",""
"2016-08-16","2016","08","16","","","","","","","","","","","","","","","","","","","","","","",""
"2016-08-17","2016","08","17","","","","","","","","","","","","","","","","","","","","","","",""
"2016-08-18","2016","08","18","","","","","","","","","","","","","","","","","","","","","","",""
"2016-08-19","2016","08","19","","","","","","","","","","","","","","","","","","","","","","",""
"2016-08-20","2016","08","20","","","","","","","","","","","","","","","","","","","","","","",""
"2016-08-21","2016","08","21","","","","","","","","","","","","","","","","","","","","","","",""
"2016-08-22","2016","08","22","","","","","","","","","","","","","","","","","","","","","","",""
"2016-08-23","2016","08","23","","","","","","","","","","","","","","","","","","","","","","",""
"2016-08-24","2016","08","24","","","","","","","","","","","","","","","","","","","","","","",""
"2016-08-25","2016","08","25","","","","","","","","","","","","","","","","","","","","","","",""
"2016-08-26","2016","08","26","","","","","","","","","","","","","","","","","","","","","","",""
"2016-08-27","2016","08","27","","","","","","","","","","","","","","","","","","","","","","",""
"2016-08-28","2016","08","28","","","","","","","","","","","","","","","","","","","","","","",""
"2016-08-29","2016","08","29","","","","","","","","","","","","","","","","","","","","","","",""
"2016-08-30","2016","08","30","","","","","","","","","","","","","","","","","","","","","","",""
"2016-08-31","2016","08","31","","","","","","","","","","","","","","","","","","","","","","",""
"2016-09-01","2016","09","01","","","","","","","","","","","","","","","","","","","","","","",""
"2016-09-02","2016","09","02","","","","","","","","","","","","","","","","","","","","","","",""
"2016-09-03","2016","09","03","","","","","","","","","","","","","","","","","","","","","","",""
"2016-09-04","2016","09","04","","","","","","","","","","","","","","","","","","","","","","",""
"2016-09-05","2016","09","05","","","","","","","","","","","","","","","","","","","","","","",""
"2016-09-06","2016","09","06","","","","","","","","","","","","","","","","","","","","","","",""
"2016-09-07","2016","09","07","","","","","","","","","","","","","","","","","","","","","","",""
"2016-09-08","2016","09","08","","","","","","","","","","","","","","","","","","","","","","",""
"2016-09-09","2016","09","09","","","","","","","","","","","","","","","","","","","","","","",""
"2016-09-10","2016","09","10","","","","","","","","","","","","","","","","","","","","","","",""
"2016-09-11","2016","09","11","","","","","","","","","","","","","","","","","","","","","","",""
"2016-09-12","2016","09","12","","","","","","","","","","","","","","","","","","","","","","",""
"2016-09-13","2016","09","13","","","","","","","","","","","","","","","","","","","","","","",""
"2016-09-14","2016","09","14","","","","","","","","","","","","","","","","","","","","","","",""
"2016-09-15","2016","09","15","","","","","","","","","","","","","","","","","","","","","","",""
"2016-09-16","2016","09","16","","","","","","","","","","","","","","","","","","","","","","",""
"2016-09-17","2016","09","17","","","","","","","","","","","","","","","","","","","","","","",""
"2016-09-18","2016","09","18","","","","","","","","","","","","","","","","","","","","","","",""
"2016-09-19","2016","09","19","","","","","","","","","","","","","","","","","","","","","","",""
"2016-09-20","2016","09","20","","","","","","","","","","","","","","","","","","","","","","",""
"2016-09-21","2016","09","21","","","","","","","","","","","","","","","","","","","","","","",""
"2016-09-22","2016","09","22","","","","","","","","","","","","","","","","","","","","","","",""
"2016-09-23","2016","09","23","","","","","","","","","","","","","","","","","","","","","","",""
"2016-09-24","2016","09","24","","","","","","","","","","","","","","","","","","","","","","",""
"2016-09-25","2016","09","25","","","","","","","","","","","","","","","","","","","","","","",""
"2016-09-26","2016","09","26","","","","","","","","","","","","","","","","","","","","","","",""
"2016-09-27","2016","09","27","","","","","","","","","","","","","","","","","","","","","","",""
"2016-09-28","2016","09","28","","","","","","","","","","","","","","","","","","","","","","",""
"2016-09-29","2016","09","29","","","","","","","","","","","","","","","","","","","","","","",""
"2016-09-30","2016","09","30","","","","","","","","","","","","","","","","","","","","","","",""
"2016-10-01","2016","10","01","","","","","","","","","","","","","","","","","","","","","","",""
"2016-10-02","2016","10","02","","","","","","","","","","","","","","","","","","","","","","",""
"2016-10-03","2016","10","03","","","","","","","","","","","","","","","","","","","","","","",""
"2016-10-04","2016","10","04","","","","","","","","","","","","","","","","","","","","","","",""
"2016-10-05","2016","10","05","","","","","","","","","","","","","","","","","","","","","","",""
"2016-10-06","2016","10","06","","","","","","","","","","","","","","","","","","","","","","",""
"2016-10-07","2016","10","07","","","","","","","","","","","","","","","","","","","","","","",""
"2016-10-08","2016","10","08","","","","","","","","","","","","","","","","","","","","","","",""
