"Station Name","THUNDER BAY CS"
"Province","ONTARIO"
"Latitude","48.37"
"Longitude","-89.33"
"Elevation","199.40"
"Climate Identifier","6048268"
"WMO Identifier","71667"
"TC Identifier","ZTB"

"Legend"
"A","Accumulated"
"C","Precipitation occurred, amount uncertain"
"E","Estimated"
"F","Accumulated and estimated"
"L","Precipitation may or may not have occurred"
"M","Missing"
"N","Temperature missing but known to be > 0"
"S","More than one occurrence"
"T","Trace"
"Y","Temperature missing but known to be < 0"
"[empty]","No data available"
"^","The value displayed is based on incomplete data"
"","Data for this day has undergone only preliminary quality checking"
"","Partner data that is not subject to review by the National Climate Archives"

"Date/Time","Year","Month","Day","Data Quality","Max Temp (°C)","Max Temp Flag","Min Temp (°C)","Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Heat Deg Days (°C)","Heat Deg Days Flag","Cool Deg Days (°C)","Cool Deg Days Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow on Grnd (cm)","Snow on Grnd Flag","Dir of Max Gust (10s deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"2004-01-01","2004","01","01","","-0.1","","-17.1","","-8.6","","26.6","","0.0","","","","","","6.8","","17","","","","",""
"2004-01-02","2004","01","02","","1.7","","-4.5","","-1.4","","19.4","","0.0","","","","","","1.1","","18","","","","",""
"2004-01-03","2004","01","03","","1.9","","-18.7","","-8.4","","26.4","","0.0","","","","","","0.7","","16","","","","",""
"2004-01-04","2004","01","04","","-17.0","","-25.1","","-21.1","","39.1","","0.0","","","","","","0.0","","16","","","","",""
"2004-01-05","2004","01","05","","-20.2","","-34.5","","-27.4","","45.4","","0.0","","","","","","0.0","","15","","","","",""
"2004-01-06","2004","01","06","","-17.7","","-34.6","","-26.2","","44.2","","0.0","","","","","","0.0","","15","","","","",""
"2004-01-07","2004","01","07","","-10.0","","-31.5","","-20.8","","38.8","","0.0","","","","","","0.0","","16","","","","",""
"2004-01-08","2004","01","08","","-14.3","","-28.8","","-21.6","","39.6","","0.0","","","","","","0.0","","15","","","","",""
"2004-01-09","2004","01","09","","-13.8","","-26.8","","-20.3","","38.3","","0.0","","","","","","0.0","","16","","","","",""
"2004-01-10","2004","01","10","","-10.1","","-19.3","","-14.7","","32.7","","0.0","","","","","","2.3","","20","","","","",""
"2004-01-11","2004","01","11","","-7.8","","-13.1","","-10.5","","28.5","","0.0","","","","","","0.6","","20","","","","",""
"2004-01-12","2004","01","12","","-6.3","","-14.8","","-10.6","","28.6","","0.0","","","","","","0.7","","23","","","","",""
"2004-01-13","2004","01","13","","-14.3","","-24.9","","-19.6","","37.6","","0.0","","","","","","0.7","","21","","","","",""
"2004-01-14","2004","01","14","","-17.2","","-28.1","","-22.7","","40.7","","0.0","","","","","","1.3","","24","","","","",""
"2004-01-15","2004","01","15","","-16.7","","-26.2","","-21.5","","39.5","","0.0","","","","","","0.0","","24","","","","",""
"2004-01-16","2004","01","16","","-5.7","","-16.7","","-11.2","","29.2","","0.0","","","","","","5.7","","31","","","","",""
"2004-01-17","2004","01","17","","-3.1","","-19.6","","-11.4","","29.4","","0.0","","","","","","2.6","","49","","","","",""
"2004-01-18","2004","01","18","","-15.1","","-23.6","","-19.4","","37.4","","0.0","","","","","","0.0","","46","","","","",""
"2004-01-19","2004","01","19","","-18.4","","-31.4","","-24.9","","42.9","","0.0","","","","","","0.0","","44","","","","",""
"2004-01-20","2004","01","20","","-16.1","","-33.1","","-24.6","","42.6","","0.0","","","","","","0.7","","44","","","","",""
"2004-01-21","2004","01","21","","-9.5","","-24.9","","-17.2","","35.2","","0.0","","","","","","2.2","","47","","","","",""
"2004-01-22","2004","01","22","","-21.1","","-28.7","","-24.9","","42.9","","0.0","","","","","","0.0","","45","","","","",""
"2004-01-23","2004","01","23","","-17.3","","-30.0","","-23.7","","41.7","","0.0","","","","","","0.0","","44","","","","",""
"2004-01-24","2004","01","24","","-15.4","","-29.2","","-22.3","","40.3","","0.0","","","","","","0.0","","44","","","","",""
"2004-01-25","2004","01","25","","-16.7","","-32.7","","-24.7","","42.7","","0.0","","","","","","0.0","","44","","","","",""
"2004-01-26","2004","01","26","","-13.7","","-19.8","","-16.8","","34.8","","0.0","","","","","","2.2","","43","","","","",""
"2004-01-27","2004","01","27","","-10.3","","-24.3","","-17.3","","35.3","","0.0","","","","","","0.0","","43","","","","",""
"2004-01-28","2004","01","28","","-16.1","","-25.2","","-20.7","","38.7","","0.0","","","","","","0.6","","50","","","","",""
"2004-01-29","2004","01","29","","-18.1","","-28.3","","-23.2","","41.2","","0.0","","","","","","0.0","","55","","","","",""
"2004-01-30","2004","01","30","","-15.5","","-24.0","","-19.8","","37.8","","0.0","","","","","","0.0","","60","","","","",""
"2004-01-31","2004","01","31","","-11.3","","-23.8","","-17.6","","35.6","","0.0","","","","","","0.0","","59","","","","",""
"2004-02-01","2004","02","01","","-2.9","","-16.8","","-9.9","","27.9","","0.0","","","","","","4.8","","64","","","","",""
"2004-02-02","2004","02","02","","-0.6","","-3.9","","-2.3","","20.3","","0.0","","","","","","5.1","","66","","","","",""
"2004-02-03","2004","02","03","","-3.9","","-18.0","","-11.0","","29.0","","0.0","","","","","","2.2","","74","","","","",""
"2004-02-04","2004","02","04","","-8.5","","-25.1","","-16.8","","34.8","","0.0","","","","","","0.0","","73","","","","",""
"2004-02-05","2004","02","05","","-5.3","","-25.2","","-15.3","","33.3","","0.0","","","","","","1.6","","74","","","","",""
"2004-02-06","2004","02","06","","-2.0","","-14.8","","-8.4","","26.4","","0.0","","","","","","0.6","","70","","","","",""
"2004-02-07","2004","02","07","","-8.5","","-25.4","","-17.0","","35.0","","0.0","","","","","","0.0","","70","","","","",""
"2004-02-08","2004","02","08","","-0.8","","-20.5","","-10.7","","28.7","","0.0","","","","","","0.8","","69","","","","",""
"2004-02-09","2004","02","09","","-2.5","","-8.9","","-5.7","","23.7","","0.0","","","","","","1.7","","68","","","","",""
"2004-02-10","2004","02","10","","-7.9","","-23.1","","-15.5","","33.5","","0.0","","","","","","0.6","","68","","","","",""
"2004-02-11","2004","02","11","","-5.1","","-16.6","","-10.9","","28.9","","0.0","","","","","","0.0","","67","","","","",""
"2004-02-12","2004","02","12","","-3.1","","-22.5","","-12.8","","30.8","","0.0","","","","","","0.0","","58","","","","",""
"2004-02-13","2004","02","13","","-1.6","","-12.4","","-7.0","","25.0","","0.0","","","","","","0.0","","58","","","","",""
"2004-02-14","2004","02","14","","-12.4","","-23.8","","-18.1","","36.1","","0.0","","","","","","0.0","","58","","","","",""
"2004-02-15","2004","02","15","","-11.8","","-32.7","","-22.3","","40.3","","0.0","","","","","","0.0","","58","","","","",""
"2004-02-16","2004","02","16","","-6.1","","-25.1","","-15.6","","33.6","","0.0","","","","","","0.6","","60","","","","",""
"2004-02-17","2004","02","17","","-4.0","","-16.1","","-10.1","","28.1","","0.0","","","","","","0.6","","60","","","","",""
"2004-02-18","2004","02","18","","4.3","","-9.6","","-2.7","","20.7","","0.0","","","","","","0.0","","58","","","","",""
"2004-02-19","2004","02","19","","-0.9","","-2.9","","-1.9","","19.9","","0.0","","","","","","0.0","","58","","","","",""
"2004-02-20","2004","02","20","","-0.3","","-3.1","","-1.7","","19.7","","0.0","","","","","","0.0","","58","","","","",""
"2004-02-21","2004","02","21","","0.3","","-12.5","","-6.1","","24.1","","0.0","","","","","","0.0","","57","","","","",""
"2004-02-22","2004","02","22","","-1.1","","-18.1","","-9.6","","27.6","","0.0","","","","","","0.0","","58","","","","",""
"2004-02-23","2004","02","23","","-0.9","","-2.9","","-1.9","","19.9","","0.0","","","","","","0.0","","57","","","","",""
"2004-02-24","2004","02","24","","5.1","","-8.4","","-1.7","","19.7","","0.0","","","","","","0.6","","57","","","","",""
"2004-02-25","2004","02","25","","4.0","","-13.1","","-4.6","","22.6","","0.0","","","","","","0.0","","57","","","","",""
"2004-02-26","2004","02","26","","5.4","","-15.0","","-4.8","","22.8","","0.0","","","","","","0.0","","57","","","","",""
"2004-02-27","2004","02","27","","5.0","","-10.0","","-2.5","","20.5","","0.0","","","","","","0.0","","57","","","","",""
"2004-02-28","2004","02","28","","6.1","","-7.8","","-0.9","","18.9","","0.0","","","","","","0.0","","56","","","","",""
"2004-02-29","2004","02","29","","5.4","","-7.1","","-0.9","","18.9","","0.0","","","","","","0.0","","56","","","","",""
"2004-03-01","2004","03","01","","2.3","","0.2","","1.3","","16.7","","0.0","","","","","","3.4","","54","","","","",""
"2004-03-02","2004","03","02","","2.1","","0.3","","1.2","","16.8","","0.0","","","","","","0.0","","53","","","","",""
"2004-03-03","2004","03","03","","1.3","","-4.4","","-1.6","","19.6","","0.0","","","","","","0.8","","52","","","","",""
"2004-03-04","2004","03","04","","-3.2","","-10.6","","-6.9","","24.9","","0.0","","","","","","0.0","","52","","","","",""
"2004-03-05","2004","03","05","","0.2","","-6.8","","-3.3","","21.3","","0.0","","","","","","0.0","","51","","","","",""
"2004-03-06","2004","03","06","","-2.1","","-9.2","","-5.7","","23.7","","0.0","","","","","","0.0","","51","","","","",""
"2004-03-07","2004","03","07","","2.6","","-3.1","","-0.3","","18.3","","0.0","","","","","","0.0","","51","","","","",""
"2004-03-08","2004","03","08","","2.4","","-10.7","","-4.2","","22.2","","0.0","","","","","","0.0","","51","","","","",""
"2004-03-09","2004","03","09","","6.0","","-13.6","","-3.8","","21.8","","0.0","","","","","","0.0","","51","","","","",""
"2004-03-10","2004","03","10","","6.0","","-3.2","","1.4","","16.6","","0.0","","","","","","0.7","","47","","","","",""
